timestamp,y,y_hat
2025-10-29 10:15:00+01:00,66670.329,66096.64
2025-10-29 10:30:00+01:00,66467.934,66564.33
2025-10-29 10:45:00+01:00,66288.402,66995.05
2025-10-29 11:00:00+01:00,65691.308,66883.14
2025-10-29 11:15:00+01:00,65732.923,67189.16
2025-10-29 11:30:00+01:00,65797.495,67120.97
2025-10-29 11:45:00+01:00,65752.572,66687.22
2025-10-29 12:00:00+01:00,65085.332,66897.5
2025-10-29 12:15:00+01:00,64605.024,66741.52
2025-10-29 12:30:00+01:00,64429.118,66772.28
2025-10-29 12:45:00+01:00,64125.052,66497.08
2025-10-29 13:00:00+01:00,64488.495,66410.58
2025-10-29 13:15:00+01:00,63881.207,66333.62
2025-10-29 13:30:00+01:00,63628.161,65882.9
2025-10-29 13:45:00+01:00,62977.244,65604.61
2025-10-29 14:00:00+01:00,63145.234,65128.44
2025-10-29 14:15:00+01:00,63083.304,64828.18
2025-10-29 14:30:00+01:00,62371.965,64571.0
2025-10-29 14:45:00+01:00,62266.482,64450.98
2025-10-29 15:00:00+01:00,62938.743,64232.39
2025-10-29 15:15:00+01:00,62939.08,63905.06
2025-10-29 15:30:00+01:00,62606.022,63562.84
2025-10-29 15:45:00+01:00,62473.584,63284.68
2025-10-29 16:00:00+01:00,62864.536,63220.27
2025-10-29 16:15:00+01:00,63151.414,63330.26
2025-10-29 16:30:00+01:00,63482.655,63121.65
2025-10-29 16:45:00+01:00,64068.236,63282.42
2025-10-29 17:00:00+01:00,65206.255,63272.28
2025-10-29 17:15:00+01:00,66173.283,63581.5
2025-10-29 17:30:00+01:00,66769.669,64078.88
2025-10-29 17:45:00+01:00,66825.289,64500.48
2025-10-29 18:00:00+01:00,66720.442,65017.85
2025-10-29 18:15:00+01:00,66384.583,64997.34
2025-10-29 18:30:00+01:00,66050.299,65340.98
2025-10-29 18:45:00+01:00,65887.295,65461.15
2025-10-29 19:00:00+01:00,65402.169,65144.29
2025-10-29 19:15:00+01:00,64917.383,64595.7
2025-10-29 19:30:00+01:00,64392.633,64110.96
2025-10-29 19:45:00+01:00,63900.34,63374.24
2025-10-29 20:00:00+01:00,62345.109,62388.06
2025-10-29 20:15:00+01:00,62078.042,61370.53
2025-10-29 20:30:00+01:00,60719.605,60475.44
2025-10-29 20:45:00+01:00,59853.603,59453.16
2025-10-29 21:00:00+01:00,58949.532,58716.13
2025-10-29 21:15:00+01:00,58055.968,57887.91
2025-10-29 21:30:00+01:00,57093.789,56829.73
2025-10-29 21:45:00+01:00,55954.821,55931.7
2025-10-29 22:00:00+01:00,54762.922,55241.98
2025-10-29 22:15:00+01:00,54368.643,54264.58
2025-10-29 22:30:00+01:00,53366.968,53506.54
2025-10-29 22:45:00+01:00,52279.643,52490.52
2025-10-29 23:00:00+01:00,50583.923,51279.83
2025-10-29 23:15:00+01:00,49422.89,50413.42
2025-10-29 23:30:00+01:00,48628.689,49615.58
2025-10-29 23:45:00+01:00,48052.786,48986.41
2025-10-30 00:00:00+01:00,47200.497,48597.04
2025-10-30 00:15:00+01:00,46586.471,47631.95
2025-10-30 00:30:00+01:00,46347.813,47687.31
2025-10-30 00:45:00+01:00,45802.536,47393.17
2025-10-30 01:00:00+01:00,44856.125,46820.76
2025-10-30 01:15:00+01:00,44399.023,46506.05
2025-10-30 01:30:00+01:00,43769.203,46359.69
2025-10-30 01:45:00+01:00,43793.616,46149.3
2025-10-30 02:00:00+01:00,43427.895,46111.61
2025-10-30 02:15:00+01:00,43046.104,46088.28
2025-10-30 02:30:00+01:00,43127.017,46197.22
2025-10-30 02:45:00+01:00,43610.562,46465.63
2025-10-30 03:00:00+01:00,44110.263,46388.13
2025-10-30 03:15:00+01:00,43967.651,46486.85
2025-10-30 03:30:00+01:00,44052.961,46572.43
2025-10-30 03:45:00+01:00,44401.98,46678.38
2025-10-30 04:00:00+01:00,44789.447,46980.88
2025-10-30 04:15:00+01:00,44942.278,47328.22
2025-10-30 04:30:00+01:00,45593.962,48265.25
2025-10-30 04:45:00+01:00,46449.857,48548.6
2025-10-30 05:00:00+01:00,47633.343,49789.35
2025-10-30 05:15:00+01:00,48337.96,51130.96
2025-10-30 05:30:00+01:00,49681.155,51906.46
2025-10-30 05:45:00+01:00,51409.367,53317.56
2025-10-30 06:00:00+01:00,54389.519,55694.42
2025-10-30 06:15:00+01:00,56855.354,57357.91
2025-10-30 06:30:00+01:00,58506.216,58803.72
2025-10-30 06:45:00+01:00,60168.401,60068.01
2025-10-30 07:00:00+01:00,62018.157,61828.4
2025-10-30 07:15:00+01:00,63405.387,62694.7
2025-10-30 07:30:00+01:00,64574.607,63519.88
2025-10-30 07:45:00+01:00,65618.566,64336.71
2025-10-30 08:00:00+01:00,66476.894,64919.98
2025-10-30 08:15:00+01:00,66940.242,65475.31
2025-10-30 08:30:00+01:00,66726.821,65912.23
2025-10-30 08:45:00+01:00,66800.539,66077.31
2025-10-30 09:00:00+01:00,66507.253,65961.8
2025-10-30 09:15:00+01:00,67306.393,66459.27
2025-10-30 09:30:00+01:00,66751.164,66659.92
2025-10-30 09:45:00+01:00,67255.572,66961.06
2025-10-30 10:00:00+01:00,66550.177,66959.75
2025-10-30 10:15:00+01:00,66523.95,67185.24
2025-10-30 10:30:00+01:00,66699.94,67433.03
2025-10-30 10:45:00+01:00,66830.539,67767.65
2025-10-30 11:00:00+01:00,67158.91,67795.93
2025-10-30 11:15:00+01:00,67482.279,68113.32
2025-10-30 11:30:00+01:00,67366.347,68167.43
2025-10-30 11:45:00+01:00,67174.521,68153.54
2025-10-30 12:00:00+01:00,66908.862,67734.0
2025-10-30 12:15:00+01:00,66290.974,67353.23
2025-10-30 12:30:00+01:00,65703.722,67353.13
2025-10-30 12:45:00+01:00,65252.036,67021.1
2025-10-30 13:00:00+01:00,64952.281,66624.76
2025-10-30 13:15:00+01:00,64475.423,66185.71
2025-10-30 13:30:00+01:00,63972.163,65598.13
2025-10-30 13:45:00+01:00,63274.203,65161.93
2025-10-30 14:00:00+01:00,63363.764,64614.83
2025-10-30 14:15:00+01:00,63363.686,64096.98
2025-10-30 14:30:00+01:00,62694.52,63819.03
2025-10-30 14:45:00+01:00,62961.927,63499.28
2025-10-30 15:00:00+01:00,62986.511,63507.2
2025-10-30 15:15:00+01:00,62722.066,63293.59
2025-10-30 15:30:00+01:00,62995.128,63413.04
2025-10-30 15:45:00+01:00,62851.341,63465.77
2025-10-30 16:00:00+01:00,63358.234,63694.23
2025-10-30 16:15:00+01:00,63036.641,63964.21
2025-10-30 16:30:00+01:00,63736.855,64244.3
2025-10-30 16:45:00+01:00,64095.488,64552.89
2025-10-30 17:00:00+01:00,65321.926,64981.49
2025-10-30 17:15:00+01:00,66564.406,65382.09
2025-10-30 17:30:00+01:00,67076.56,65906.63
2025-10-30 17:45:00+01:00,67531.225,66256.82
2025-10-30 18:00:00+01:00,67191.171,66142.95
2025-10-30 18:15:00+01:00,66892.664,66154.94
2025-10-30 18:30:00+01:00,66577.927,65985.35
2025-10-30 18:45:00+01:00,66115.329,65817.74
2025-10-30 19:00:00+01:00,65229.728,65827.0
2025-10-30 19:15:00+01:00,64636.743,65002.91
2025-10-30 19:30:00+01:00,64220.133,64561.73
2025-10-30 19:45:00+01:00,63648.954,63676.66
2025-10-30 20:00:00+01:00,62540.941,62839.6
2025-10-30 20:15:00+01:00,61693.37,61737.57
2025-10-30 20:30:00+01:00,60631.724,60849.65
2025-10-30 20:45:00+01:00,59837.584,60167.93
2025-10-30 21:00:00+01:00,59099.606,59016.11
2025-10-30 21:15:00+01:00,58452.303,58041.49
2025-10-30 21:30:00+01:00,57074.832,57248.79
2025-10-30 21:45:00+01:00,56301.078,56343.58
2025-10-30 22:00:00+01:00,55140.485,55551.98
2025-10-30 22:15:00+01:00,54655.091,54696.69
2025-10-30 22:30:00+01:00,53543.949,53777.63
2025-10-30 22:45:00+01:00,52482.489,52963.13
2025-10-30 23:00:00+01:00,51147.875,52103.42
2025-10-30 23:15:00+01:00,50105.761,51163.9
2025-10-30 23:30:00+01:00,49331.405,50419.19
2025-10-30 23:45:00+01:00,48486.971,49639.21
2025-10-31 00:00:00+01:00,47901.741,47323.12
2025-10-31 00:15:00+01:00,46966.539,46639.87
2025-10-31 00:30:00+01:00,46526.846,46166.44
2025-10-31 00:45:00+01:00,46195.108,45845.91
2025-10-31 01:00:00+01:00,46081.576,45161.24
2025-10-31 01:15:00+01:00,45130.705,45031.95
2025-10-31 01:30:00+01:00,45130.486,44832.38
2025-10-31 01:45:00+01:00,44839.228,44580.15
2025-10-31 02:00:00+01:00,44305.927,44398.76
2025-10-31 02:15:00+01:00,44276.856,44374.27
2025-10-31 02:30:00+01:00,44412.701,44330.48
2025-10-31 02:45:00+01:00,44318.193,44228.94
2025-10-31 03:00:00+01:00,44062.257,44448.95
2025-10-31 03:15:00+01:00,44316.763,44651.05
2025-10-31 03:30:00+01:00,44411.945,44993.86
2025-10-31 03:45:00+01:00,44707.166,45080.84
2025-10-31 04:00:00+01:00,44961.947,45390.05
2025-10-31 04:15:00+01:00,45498.727,45838.87
2025-10-31 04:30:00+01:00,46009.916,46455.11
2025-10-31 04:45:00+01:00,46286.962,47118.36
2025-10-31 05:00:00+01:00,47654.27,48265.86
2025-10-31 05:15:00+01:00,48143.16,48945.74
2025-10-31 05:30:00+01:00,49109.346,49824.27
2025-10-31 05:45:00+01:00,50268.399,51010.72
2025-10-31 06:00:00+01:00,51754.952,53103.93
2025-10-31 06:15:00+01:00,53212.575,54454.19
2025-10-31 06:30:00+01:00,54445.384,55802.72
2025-10-31 06:45:00+01:00,55516.474,57119.3
2025-10-31 07:00:00+01:00,56939.606,58949.27
2025-10-31 07:15:00+01:00,58194.797,60096.97
2025-10-31 07:30:00+01:00,58900.318,60967.29
2025-10-31 07:45:00+01:00,59506.058,61588.44
2025-10-31 08:00:00+01:00,60336.62,62595.37
2025-10-31 08:15:00+01:00,60702.049,63074.38
2025-10-31 08:30:00+01:00,61184.254,63580.78
2025-10-31 08:45:00+01:00,61675.704,63708.64
2025-10-31 09:00:00+01:00,61374.538,63366.69
2025-10-31 09:15:00+01:00,61617.141,63138.55
2025-10-31 09:30:00+01:00,61958.818,63698.28
2025-10-31 09:45:00+01:00,61897.449,63794.23
2025-10-31 10:00:00+01:00,61913.927,64097.42
2025-10-31 10:15:00+01:00,61522.081,64093.34
2025-10-31 10:30:00+01:00,61640.089,64275.81
2025-10-31 10:45:00+01:00,61727.34,64313.03
2025-10-31 11:00:00+01:00,61559.493,64622.11
2025-10-31 11:15:00+01:00,62453.113,64864.65
2025-10-31 11:30:00+01:00,62328.262,65164.71
2025-10-31 11:45:00+01:00,61849.761,64988.63
2025-10-31 12:00:00+01:00,61779.996,64923.71
2025-10-31 12:15:00+01:00,61003.099,64907.58
2025-10-31 12:30:00+01:00,60462.766,64443.75
2025-10-31 12:45:00+01:00,60353.554,63783.01
2025-10-31 13:00:00+01:00,60547.763,63460.07
2025-10-31 13:15:00+01:00,59725.878,63287.68
2025-10-31 13:30:00+01:00,59122.381,63233.84
2025-10-31 13:45:00+01:00,58631.357,62383.86
2025-10-31 14:00:00+01:00,58450.417,62249.83
2025-10-31 14:15:00+01:00,58047.921,61744.78
2025-10-31 14:30:00+01:00,57618.969,61148.16
2025-10-31 14:45:00+01:00,57523.539,60663.14
2025-10-31 15:00:00+01:00,57745.866,60389.26
2025-10-31 15:15:00+01:00,57591.861,60534.29
2025-10-31 15:30:00+01:00,57714.181,59905.45
2025-10-31 15:45:00+01:00,57494.405,59919.77
2025-10-31 16:00:00+01:00,58122.954,60485.23
2025-10-31 16:15:00+01:00,58186.127,61283.51
2025-10-31 16:30:00+01:00,58787.617,61653.99
2025-10-31 16:45:00+01:00,59453.993,61906.53
2025-10-31 17:00:00+01:00,60324.625,61428.95
2025-10-31 17:15:00+01:00,60966.643,61351.01
2025-10-31 17:30:00+01:00,61450.622,62446.73
2025-10-31 17:45:00+01:00,61442.898,62663.72
2025-10-31 18:00:00+01:00,60834.415,62633.06
2025-10-31 18:15:00+01:00,60525.582,62667.6
2025-10-31 18:30:00+01:00,60149.105,62473.51
2025-10-31 18:45:00+01:00,59772.83,62215.07
2025-10-31 19:00:00+01:00,59117.483,61912.24
2025-10-31 19:15:00+01:00,58664.329,60994.28
2025-10-31 19:30:00+01:00,58203.462,60294.46
2025-10-31 19:45:00+01:00,57213.631,59933.42
2025-10-31 20:00:00+01:00,56115.383,58807.57
2025-10-31 20:15:00+01:00,55829.473,57615.21
2025-10-31 20:30:00+01:00,55100.486,56832.68
2025-10-31 20:45:00+01:00,54177.021,55832.17
2025-10-31 21:00:00+01:00,53488.311,54933.59
2025-10-31 21:15:00+01:00,53160.132,54319.84
2025-10-31 21:30:00+01:00,52573.164,53120.55
2025-10-31 21:45:00+01:00,51405.958,52137.73
2025-10-31 22:00:00+01:00,50607.128,51512.32
2025-10-31 22:15:00+01:00,50117.028,50743.88
2025-10-31 22:30:00+01:00,49299.303,49891.43
2025-10-31 22:45:00+01:00,48321.054,49124.0
2025-10-31 23:00:00+01:00,47267.126,48126.24
2025-10-31 23:15:00+01:00,46341.391,47395.91
2025-10-31 23:30:00+01:00,45890.856,46830.01
2025-10-31 23:45:00+01:00,45364.476,46206.03
2025-11-01 00:00:00+01:00,44597.82,44824.44
2025-11-01 00:15:00+01:00,44259.03,44263.37
2025-11-01 00:30:00+01:00,43720.71,43719.99
2025-11-01 00:45:00+01:00,43648.5,43173.44
2025-11-01 01:00:00+01:00,42870.05,42618.52
2025-11-01 01:15:00+01:00,42746.62,42338.98
2025-11-01 01:30:00+01:00,42325.71,41984.42
2025-11-01 01:45:00+01:00,42229.44,41748.36
2025-11-01 02:00:00+01:00,42172.82,41502.1
2025-11-01 02:15:00+01:00,41826.11,41296.44
2025-11-01 02:30:00+01:00,41730.92,41157.65
2025-11-01 02:45:00+01:00,41500.37,40835.11
2025-11-01 03:00:00+01:00,40979.66,40765.23
2025-11-01 03:15:00+01:00,41140.86,40769.95
2025-11-01 03:30:00+01:00,41277.29,40633.15
2025-11-01 03:45:00+01:00,41421.43,40473.03
2025-11-01 04:00:00+01:00,41556.01,40483.74
2025-11-01 04:15:00+01:00,39128.25,40557.11
2025-11-01 04:30:00+01:00,39922.11,40786.41
2025-11-01 04:45:00+01:00,40057.88,40723.91
2025-11-01 05:00:00+01:00,40322.57,40968.38
2025-11-01 05:15:00+01:00,39809.0,41044.52
2025-11-01 05:30:00+01:00,40400.03,38782.31
2025-11-01 05:45:00+01:00,42329.77,38992.55
2025-11-01 06:00:00+01:00,42804.98,39406.79
2025-11-01 06:15:00+01:00,42936.28,39797.88
2025-11-01 06:30:00+01:00,43618.88,40096.5
2025-11-01 06:45:00+01:00,44060.51,40483.24
2025-11-01 07:00:00+01:00,44195.85,41503.03
2025-11-01 07:15:00+01:00,44934.82,41995.95
2025-11-01 07:30:00+01:00,46200.04,42818.13
2025-11-01 07:45:00+01:00,46994.46,43451.96
2025-11-01 08:00:00+01:00,47639.54,44367.93
2025-11-01 08:15:00+01:00,48571.6,45227.23
2025-11-01 08:30:00+01:00,49714.1,46171.37
2025-11-01 08:45:00+01:00,50680.79,46977.18
2025-11-01 09:00:00+01:00,51422.32,47622.88
2025-11-01 09:15:00+01:00,51859.59,48535.27
2025-11-01 09:30:00+01:00,52469.53,49275.75
2025-11-01 09:45:00+01:00,52742.23,50142.55
2025-11-01 10:00:00+01:00,52553.2,50492.49
2025-11-01 10:15:00+01:00,52167.9,50940.37
2025-11-01 10:30:00+01:00,52345.08,51530.58
2025-11-01 10:45:00+01:00,52660.87,51653.72
2025-11-01 11:00:00+01:00,54052.83,52105.52
2025-11-01 11:15:00+01:00,54387.59,52445.39
2025-11-01 11:30:00+01:00,54913.0,52770.63
2025-11-01 11:45:00+01:00,54801.35,52578.12
2025-11-01 12:00:00+01:00,54699.13,52529.81
2025-11-01 12:15:00+01:00,55012.1,52651.72
2025-11-01 12:30:00+01:00,54844.01,52122.93
2025-11-01 12:45:00+01:00,54481.71,52047.15
2025-11-01 13:00:00+01:00,53430.26,51755.1
2025-11-01 13:15:00+01:00,52958.88,50793.32
2025-11-01 13:30:00+01:00,52528.37,50551.35
2025-11-01 13:45:00+01:00,52432.24,49764.04
2025-11-01 14:00:00+01:00,52415.24,49628.07
2025-11-01 14:15:00+01:00,51892.28,49273.03
2025-11-01 14:30:00+01:00,52041.85,48842.49
2025-11-01 14:45:00+01:00,52795.71,48621.73
2025-11-01 15:00:00+01:00,53250.76,48447.95
2025-11-01 15:15:00+01:00,53311.76,48209.96
2025-11-01 15:30:00+01:00,53223.24,48133.68
2025-11-01 15:45:00+01:00,53725.66,48438.3
2025-11-01 16:00:00+01:00,54240.35,48857.75
2025-11-01 16:15:00+01:00,53698.55,48799.82
2025-11-01 16:30:00+01:00,53949.5,48927.68
2025-11-01 16:45:00+01:00,54063.4,49151.12
2025-11-01 17:00:00+01:00,54206.67,49930.04
2025-11-01 17:15:00+01:00,55306.87,50358.46
2025-11-01 17:30:00+01:00,55527.84,50581.66
2025-11-01 17:45:00+01:00,55692.36,51185.01
2025-11-01 18:00:00+01:00,55724.96,51622.06
2025-11-01 18:15:00+01:00,56023.04,51897.27
2025-11-01 18:30:00+01:00,55593.17,52230.63
2025-11-01 18:45:00+01:00,55314.38,52471.51
2025-11-01 19:00:00+01:00,54793.54,52712.62
2025-11-01 19:15:00+01:00,54023.42,52095.1
2025-11-01 19:30:00+01:00,53738.99,51526.86
2025-11-01 19:45:00+01:00,53279.34,51119.57
2025-11-01 20:00:00+01:00,52152.53,50332.53
2025-11-01 20:15:00+01:00,51288.04,49649.76
2025-11-01 20:30:00+01:00,50625.11,49192.24
2025-11-01 20:45:00+01:00,50133.09,48558.22
2025-11-01 21:00:00+01:00,49789.09,47882.36
2025-11-01 21:15:00+01:00,49276.01,47380.46
2025-11-01 21:30:00+01:00,48706.64,47118.58
2025-11-01 21:45:00+01:00,48550.33,46638.6
2025-11-01 22:00:00+01:00,47895.74,46359.39
2025-11-01 22:15:00+01:00,47510.64,45915.9
2025-11-01 22:30:00+01:00,46537.1,45411.41
2025-11-01 22:45:00+01:00,45550.79,44895.0
2025-11-01 23:00:00+01:00,44371.37,44258.16
2025-11-01 23:15:00+01:00,43622.95,43652.24
2025-11-01 23:30:00+01:00,42827.3,43080.57
2025-11-01 23:45:00+01:00,42458.53,42387.75
2025-11-02 00:00:00+01:00,42043.96,42147.27
2025-11-02 00:15:00+01:00,41256.06,41581.17
2025-11-02 00:30:00+01:00,40892.92,41138.5
2025-11-02 00:45:00+01:00,40541.59,40891.04
2025-11-02 01:00:00+01:00,40213.86,40467.0
2025-11-02 01:15:00+01:00,39894.65,40175.12
2025-11-02 01:30:00+01:00,39374.0,40093.26
2025-11-02 01:45:00+01:00,39316.53,40075.9
2025-11-02 02:00:00+01:00,39276.95,40058.94
2025-11-02 02:15:00+01:00,39053.59,39861.85
2025-11-02 02:30:00+01:00,38696.91,39903.22
2025-11-02 02:45:00+01:00,38744.58,39634.84
2025-11-02 03:00:00+01:00,38959.06,39672.88
2025-11-02 03:15:00+01:00,38849.86,39716.35
2025-11-02 03:30:00+01:00,38553.68,39976.12
2025-11-02 03:45:00+01:00,38792.93,40304.69
2025-11-02 04:00:00+01:00,38917.42,40306.82
2025-11-02 04:15:00+01:00,38817.07,40397.62
2025-11-02 04:30:00+01:00,39205.02,40533.25
2025-11-02 04:45:00+01:00,39185.83,40691.98
2025-11-02 05:00:00+01:00,39498.08,41456.83
2025-11-02 05:15:00+01:00,39397.94,41594.76
2025-11-02 05:30:00+01:00,39572.69,42536.35
2025-11-02 05:45:00+01:00,39938.97,43033.02
2025-11-02 06:00:00+01:00,40879.49,43595.8
2025-11-02 06:15:00+01:00,40630.33,44285.26
2025-11-02 06:30:00+01:00,40634.57,44721.14
2025-11-02 06:45:00+01:00,40867.23,45127.11
2025-11-02 07:00:00+01:00,41518.93,46113.45
2025-11-02 07:15:00+01:00,41954.35,46683.13
2025-11-02 07:30:00+01:00,42496.84,47422.68
2025-11-02 07:45:00+01:00,43343.91,47831.94
2025-11-02 08:00:00+01:00,43921.8,48791.65
2025-11-02 08:15:00+01:00,45070.11,49530.39
2025-11-02 08:30:00+01:00,46359.24,50069.91
2025-11-02 08:45:00+01:00,47358.1,50642.1
2025-11-02 09:00:00+01:00,48237.11,51068.79
2025-11-02 09:15:00+01:00,48796.25,51515.21
2025-11-02 09:30:00+01:00,49431.14,52114.75
2025-11-02 09:45:00+01:00,50133.55,52915.4
2025-11-02 10:00:00+01:00,50942.46,53167.83
2025-11-02 10:15:00+01:00,51425.91,53744.45
2025-11-02 10:30:00+01:00,51552.77,53640.4
2025-11-02 10:45:00+01:00,52395.12,54480.44
2025-11-02 11:00:00+01:00,52754.1,54956.79
2025-11-02 11:15:00+01:00,53133.03,54848.94
2025-11-02 11:30:00+01:00,53331.67,55128.1
2025-11-02 11:45:00+01:00,53160.06,55244.64
2025-11-02 12:00:00+01:00,53140.18,55585.86
2025-11-02 12:15:00+01:00,52753.57,55568.58
2025-11-02 12:30:00+01:00,52546.29,55125.02
2025-11-02 12:45:00+01:00,52230.41,55030.95
2025-11-02 13:00:00+01:00,51405.37,54655.34
2025-11-02 13:15:00+01:00,50934.37,54282.57
2025-11-02 13:30:00+01:00,50462.48,53986.59
2025-11-02 13:45:00+01:00,49900.29,53251.48
2025-11-02 14:00:00+01:00,50104.23,52908.46
2025-11-02 14:15:00+01:00,49807.88,52769.51
2025-11-02 14:30:00+01:00,50103.33,52465.42
2025-11-02 14:45:00+01:00,49804.94,52235.31
2025-11-02 15:00:00+01:00,50245.61,52479.17
2025-11-02 15:15:00+01:00,50073.69,52293.45
2025-11-02 15:30:00+01:00,49760.78,52768.67
2025-11-02 15:45:00+01:00,49513.2,52629.37
2025-11-02 16:00:00+01:00,49929.06,53143.23
2025-11-02 16:15:00+01:00,50135.94,53524.52
2025-11-02 16:30:00+01:00,50851.73,53741.17
2025-11-02 16:45:00+01:00,51651.44,54311.58
2025-11-02 17:00:00+01:00,53193.9,55226.28
2025-11-02 17:15:00+01:00,54512.32,55674.9
2025-11-02 17:30:00+01:00,55156.52,56992.62
2025-11-02 17:45:00+01:00,55533.3,56599.11
2025-11-02 18:00:00+01:00,55361.75,56944.82
2025-11-02 18:15:00+01:00,55623.51,57429.99
2025-11-02 18:30:00+01:00,55435.01,57256.29
2025-11-02 18:45:00+01:00,55053.36,57061.75
2025-11-02 19:00:00+01:00,54886.89,56585.35
2025-11-02 19:15:00+01:00,54094.19,56091.36
2025-11-02 19:30:00+01:00,53274.16,55779.22
2025-11-02 19:45:00+01:00,52994.37,55192.7
2025-11-02 20:00:00+01:00,52604.88,54556.71
2025-11-02 20:15:00+01:00,52130.33,53652.19
2025-11-02 20:30:00+01:00,51500.75,53485.49
2025-11-02 20:45:00+01:00,50968.74,52952.97
2025-11-02 21:00:00+01:00,50078.85,52463.68
2025-11-02 21:15:00+01:00,49890.57,52065.05
2025-11-02 21:30:00+01:00,49354.29,51486.69
2025-11-02 21:45:00+01:00,49033.51,50998.88
2025-11-02 22:00:00+01:00,48374.78,50532.93
2025-11-02 22:15:00+01:00,47919.43,50028.92
2025-11-02 22:30:00+01:00,47007.08,49363.47
2025-11-02 22:45:00+01:00,46472.56,48560.35
2025-11-02 23:00:00+01:00,45643.2,47817.21
2025-11-02 23:15:00+01:00,44696.42,47254.53
2025-11-02 23:30:00+01:00,43937.29,46524.96
2025-11-02 23:45:00+01:00,43879.24,45862.0
2025-11-03 00:00:00+01:00,43198.24,44495.85
2025-11-03 00:15:00+01:00,43057.89,44113.85
2025-11-03 00:30:00+01:00,42512.08,43918.47
2025-11-03 00:45:00+01:00,42403.17,43534.18
2025-11-03 01:00:00+01:00,41984.46,43097.56
2025-11-03 01:15:00+01:00,41699.87,42826.21
2025-11-03 01:30:00+01:00,42377.17,42662.86
2025-11-03 01:45:00+01:00,42044.03,42564.08
2025-11-03 02:00:00+01:00,41825.67,42456.81
2025-11-03 02:15:00+01:00,41736.44,42437.28
2025-11-03 02:30:00+01:00,41909.63,42394.87
2025-11-03 02:45:00+01:00,42055.02,42463.06
2025-11-03 03:00:00+01:00,42040.2,42436.66
2025-11-03 03:15:00+01:00,41997.89,42468.08
2025-11-03 03:30:00+01:00,42359.14,42760.9
2025-11-03 03:45:00+01:00,42640.31,42896.17
2025-11-03 04:00:00+01:00,43447.88,43235.97
2025-11-03 04:15:00+01:00,43657.88,43694.72
2025-11-03 04:30:00+01:00,44064.37,44248.14
2025-11-03 04:45:00+01:00,44884.05,44948.92
2025-11-03 05:00:00+01:00,46754.56,46243.61
2025-11-03 05:15:00+01:00,47207.0,47261.48
2025-11-03 05:30:00+01:00,48963.64,48741.25
2025-11-03 05:45:00+01:00,50611.52,50360.83
2025-11-03 06:00:00+01:00,53943.11,52918.14
2025-11-03 06:15:00+01:00,55804.73,54718.25
2025-11-03 06:30:00+01:00,57557.65,56438.21
2025-11-03 06:45:00+01:00,58699.65,57934.35
2025-11-03 07:00:00+01:00,60420.86,59542.88
2025-11-03 07:15:00+01:00,61399.43,60542.32
2025-11-03 07:30:00+01:00,62289.18,61647.23
2025-11-03 07:45:00+01:00,63025.75,62300.77
2025-11-03 08:00:00+01:00,64087.45,63270.96
2025-11-03 08:15:00+01:00,65306.42,63935.35
2025-11-03 08:30:00+01:00,66296.11,64655.27
2025-11-03 08:45:00+01:00,66767.23,64967.29
2025-11-03 09:00:00+01:00,66250.97,64881.38
2025-11-03 09:15:00+01:00,66405.29,65205.44
2025-11-03 09:30:00+01:00,66906.03,65652.31
2025-11-03 09:45:00+01:00,66836.51,65889.96
2025-11-03 10:00:00+01:00,66268.2,65978.38
2025-11-03 10:15:00+01:00,67025.32,66158.33
2025-11-03 10:30:00+01:00,67806.35,66360.0
2025-11-03 10:45:00+01:00,68571.46,66706.52
2025-11-03 11:00:00+01:00,68157.94,66708.2
2025-11-03 11:15:00+01:00,67932.06,66925.19
2025-11-03 11:30:00+01:00,67802.48,66953.73
2025-11-03 11:45:00+01:00,67760.69,66774.25
2025-11-03 12:00:00+01:00,67599.73,66415.53
2025-11-03 12:15:00+01:00,67294.4,66186.21
2025-11-03 12:30:00+01:00,66983.71,66029.75
2025-11-03 12:45:00+01:00,66620.29,65829.45
2025-11-03 13:00:00+01:00,67200.99,65661.15
2025-11-03 13:15:00+01:00,66900.35,65659.15
2025-11-03 13:30:00+01:00,66052.49,65074.22
2025-11-03 13:45:00+01:00,65294.53,64819.12
2025-11-03 14:00:00+01:00,65265.82,64618.13
2025-11-03 14:15:00+01:00,65482.25,64153.04
2025-11-03 14:30:00+01:00,65183.73,63928.19
2025-11-03 14:45:00+01:00,65435.11,63559.42
2025-11-03 15:00:00+01:00,65209.95,63607.47
2025-11-03 15:15:00+01:00,64715.58,63112.33
2025-11-03 15:30:00+01:00,64382.68,62932.76
2025-11-03 15:45:00+01:00,64426.92,63064.02
2025-11-03 16:00:00+01:00,64894.32,63002.99
2025-11-03 16:15:00+01:00,65252.05,63316.61
2025-11-03 16:30:00+01:00,65451.75,63504.02
2025-11-03 16:45:00+01:00,66349.92,64040.62
2025-11-03 17:00:00+01:00,67529.46,64489.24
2025-11-03 17:15:00+01:00,68365.03,65088.21
2025-11-03 17:30:00+01:00,69186.32,65267.72
2025-11-03 17:45:00+01:00,69578.95,65535.81
2025-11-03 18:00:00+01:00,69023.16,65562.5
2025-11-03 18:15:00+01:00,68948.97,65463.17
2025-11-03 18:30:00+01:00,68885.03,65550.25
2025-11-03 18:45:00+01:00,68872.42,65158.96
2025-11-03 19:00:00+01:00,68928.72,64501.13
2025-11-03 19:15:00+01:00,68263.71,63901.01
2025-11-03 19:30:00+01:00,67891.52,63528.73
