,Load,Load forecast
2020-01-06 09:30:00+01:00,63232.14,58949.42
2020-01-06 09:45:00+01:00,63513.92,59142.19
2020-01-06 10:00:00+01:00,63662.29,59435.88
2020-01-06 10:15:00+01:00,64044.35,59740.45
2020-01-06 10:30:00+01:00,64322.86,60447.37
2020-01-06 10:45:00+01:00,64709.94,60528.91
2020-01-06 11:00:00+01:00,64821.39,60659.3
2020-01-06 11:15:00+01:00,65404.45,61310.92
2020-01-06 11:30:00+01:00,65576.76,61381.76
2020-01-06 11:45:00+01:00,65230.12,61740.27
2020-01-06 12:00:00+01:00,65251.94,61482.03
2020-01-06 12:15:00+01:00,65275.7,61254.97
2020-01-06 12:30:00+01:00,65327.34,61217.39
2020-01-06 12:45:00+01:00,64959.78,61395.06
2020-01-06 13:00:00+01:00,64938.83,61439.52
2020-01-06 13:15:00+01:00,64523.25,61377.77
2020-01-06 13:30:00+01:00,63811.33,60910.01
2020-01-06 13:45:00+01:00,63479.66,60591.54
2020-01-06 14:00:00+01:00,63483.95,60862.97
2020-01-06 14:15:00+01:00,63114.62,60991.36
2020-01-06 14:30:00+01:00,63044.61,60788.18
2020-01-06 14:45:00+01:00,62841.95,59927.78
2020-01-06 15:00:00+01:00,62978.67,60379.0
2020-01-06 15:15:00+01:00,62847.58,59907.25
2020-01-06 15:30:00+01:00,62815.08,59667.33
2020-01-06 15:45:00+01:00,62733.41,59516.16
2020-01-06 16:00:00+01:00,63371.15,60182.11
2020-01-06 16:15:00+01:00,63729.23,60169.26
2020-01-06 16:30:00+01:00,64374.62,61423.88
2020-01-06 16:45:00+01:00,65535.4,61737.78
2020-01-06 17:00:00+01:00,66879.8,63003.04
2020-01-06 17:15:00+01:00,67803.37,63189.66
2020-01-06 17:30:00+01:00,68140.57,63420.28
2020-01-06 17:45:00+01:00,68406.32,63615.0
2020-01-06 18:00:00+01:00,68426.03,63939.77
2020-01-06 18:15:00+01:00,68469.17,63871.11
2020-01-06 18:30:00+01:00,68217.74,63257.74
2020-01-06 18:45:00+01:00,67784.25,62856.12
2020-01-06 19:00:00+01:00,67385.09,62725.95
2020-01-06 19:15:00+01:00,67043.36,62156.59
2020-01-06 19:30:00+01:00,66583.34,61927.29
2020-01-06 19:45:00+01:00,65761.13,61391.39
2020-01-06 20:00:00+01:00,64600.23,60189.79
2020-01-06 20:15:00+01:00,63245.85,59279.19
2020-01-06 20:30:00+01:00,62372.94,58364.98
2020-01-06 20:45:00+01:00,61714.52,57573.59
2020-01-06 21:00:00+01:00,61212.5,56728.25
2020-01-06 21:15:00+01:00,60597.26,56107.79
2020-01-06 21:30:00+01:00,60225.53,55784.29
2020-01-06 21:45:00+01:00,59450.77,55218.7
2020-01-06 22:00:00+01:00,59131.66,55211.82
2020-01-06 22:15:00+01:00,58565.05,54911.71
2020-01-06 22:30:00+01:00,57462.94,53991.05
2020-01-06 22:45:00+01:00,56673.48,53183.47
2020-01-06 23:00:00+01:00,55366.99,51917.14
2020-01-06 23:15:00+01:00,54566.67,50908.49
2020-01-06 23:30:00+01:00,53865.38,50329.09
2020-01-06 23:45:00+01:00,53463.77,49701.26
2020-01-07 00:00:00+01:00,52416.4,48363.15
2020-01-07 00:15:00+01:00,51929.0,47380.37
2020-01-07 00:30:00+01:00,51785.27,46840.73
2020-01-07 00:45:00+01:00,51435.32,46525.16
2020-01-07 01:00:00+01:00,51154.08,45313.31
2020-01-07 01:15:00+01:00,50610.96,45226.91
2020-01-07 01:30:00+01:00,50551.06,45100.25
2020-01-07 01:45:00+01:00,50384.62,44905.09
2020-01-07 02:00:00+01:00,50031.3,44643.81
2020-01-07 02:15:00+01:00,49838.22,44869.21
2020-01-07 02:30:00+01:00,49827.41,44724.79
2020-01-07 02:45:00+01:00,49834.39,44943.43
2020-01-07 03:00:00+01:00,50036.13,45031.71
2020-01-07 03:15:00+01:00,50130.58,45018.15
2020-01-07 03:30:00+01:00,50127.92,45097.41
2020-01-07 03:45:00+01:00,50303.9,45184.85
2020-01-07 04:00:00+01:00,50912.49,45947.59
2020-01-07 04:15:00+01:00,51133.96,46380.18
2020-01-07 04:30:00+01:00,51622.27,46654.38
2020-01-07 04:45:00+01:00,52251.28,46978.4
2020-01-07 05:00:00+01:00,53506.16,48365.08
2020-01-07 05:15:00+01:00,54248.02,48828.39
2020-01-07 05:30:00+01:00,55142.36,49619.53
2020-01-07 05:45:00+01:00,56498.59,51366.27
2020-01-07 06:00:00+01:00,59371.63,53947.61
2020-01-07 06:15:00+01:00,61545.24,55529.23
2020-01-07 06:30:00+01:00,63225.67,57121.48
2020-01-07 06:45:00+01:00,64920.36,58511.16
2020-01-07 07:00:00+01:00,67167.33,60060.94
2020-01-07 07:15:00+01:00,68147.37,61114.85
2020-01-07 07:30:00+01:00,69221.0,61612.46
2020-01-07 07:45:00+01:00,69956.43,62795.69
2020-01-07 08:00:00+01:00,70840.23,62936.49
2020-01-07 08:15:00+01:00,71173.89,63042.62
2020-01-07 08:30:00+01:00,71165.32,63642.88
2020-01-07 08:45:00+01:00,71091.27,63792.03
2020-01-07 09:00:00+01:00,71045.25,63789.5
2020-01-07 09:15:00+01:00,71189.43,64303.25
2020-01-07 09:30:00+01:00,71406.47,64555.66
2020-01-07 09:45:00+01:00,71579.63,64820.55
2020-01-07 10:00:00+01:00,71113.31,64675.66
2020-01-07 10:15:00+01:00,71471.15,64773.83
2020-01-07 10:30:00+01:00,71676.03,65297.4
2020-01-07 10:45:00+01:00,71691.65,65352.66
2020-01-07 11:00:00+01:00,71774.4,65381.18
2020-01-07 11:15:00+01:00,71961.91,65948.7
2020-01-07 11:30:00+01:00,72229.57,65946.62
2020-01-07 11:45:00+01:00,72087.45,66092.83
2020-01-07 12:00:00+01:00,71714.81,65646.5
2020-01-07 12:15:00+01:00,71639.73,65532.9
2020-01-07 12:30:00+01:00,71615.91,65604.22
2020-01-07 12:45:00+01:00,71450.65,65823.3
2020-01-07 13:00:00+01:00,71765.07,65718.07
2020-01-07 13:15:00+01:00,71805.32,65633.84
2020-01-07 13:30:00+01:00,71595.98,65193.82
2020-01-07 13:45:00+01:00,71058.28,64707.84
2020-01-07 14:00:00+01:00,71071.93,64757.83
2020-01-07 14:15:00+01:00,71096.35,64351.38
2020-01-07 14:30:00+01:00,71285.83,64154.71
2020-01-07 14:45:00+01:00,71004.36,63495.63
2020-01-07 15:00:00+01:00,70663.17,64231.53
2020-01-07 15:15:00+01:00,70178.01,63684.97
2020-01-07 15:30:00+01:00,70109.58,63422.1
2020-01-07 15:45:00+01:00,69947.89,63270.59
2020-01-07 16:00:00+01:00,70212.38,63829.94
2020-01-07 16:15:00+01:00,70536.42,63625.49
2020-01-07 16:30:00+01:00,70928.66,64583.96
2020-01-07 16:45:00+01:00,71832.25,64846.32
2020-01-07 17:00:00+01:00,72732.34,65865.97
2020-01-07 17:15:00+01:00,73510.46,66194.22
2020-01-07 17:30:00+01:00,73623.14,66502.71
2020-01-07 17:45:00+01:00,73912.42,66620.95
2020-01-07 18:00:00+01:00,73508.08,66577.27
2020-01-07 18:15:00+01:00,73244.85,66572.06
2020-01-07 18:30:00+01:00,73012.68,66058.46
2020-01-07 18:45:00+01:00,72925.86,65651.18
2020-01-07 19:00:00+01:00,72389.55,65482.91
2020-01-07 19:15:00+01:00,71933.63,64941.17
2020-01-07 19:30:00+01:00,71474.94,64628.26
2020-01-07 19:45:00+01:00,70955.88,64078.01
2020-01-07 20:00:00+01:00,69421.59,62704.07
2020-01-07 20:15:00+01:00,68179.31,61713.05
2020-01-07 20:30:00+01:00,67285.13,60854.99
2020-01-07 20:45:00+01:00,66418.42,59849.09
2020-01-07 21:00:00+01:00,65601.78,59112.9
2020-01-07 21:15:00+01:00,64956.21,58461.79
2020-01-07 21:30:00+01:00,63994.85,57915.92
2020-01-07 21:45:00+01:00,63268.32,57408.5
2020-01-07 22:00:00+01:00,62596.26,57243.45
2020-01-07 22:15:00+01:00,61916.13,56697.85
2020-01-07 22:30:00+01:00,61071.14,55643.66
2020-01-07 22:45:00+01:00,59821.92,54834.77
2020-01-07 23:00:00+01:00,58669.5,53516.34
2020-01-07 23:15:00+01:00,58003.82,52594.82
2020-01-07 23:30:00+01:00,57083.77,51923.52
2020-01-07 23:45:00+01:00,56396.12,51287.93
2020-01-08 00:00:00+01:00,55818.41,50932.97
2020-01-08 00:15:00+01:00,55206.28,50327.02
2020-01-08 00:30:00+01:00,54670.27,49872.01
2020-01-08 00:45:00+01:00,54577.79,49420.82
2020-01-08 01:00:00+01:00,54220.74,48546.84
2020-01-08 01:15:00+01:00,53797.94,48316.74
2020-01-08 01:30:00+01:00,53469.36,48066.62
2020-01-08 01:45:00+01:00,53145.83,47869.57
2020-01-08 02:00:00+01:00,52752.95,47507.53
2020-01-08 02:15:00+01:00,52437.65,47409.75
2020-01-08 02:30:00+01:00,52347.28,47445.03
2020-01-08 02:45:00+01:00,52412.28,47522.03
2020-01-08 03:00:00+01:00,52254.87,47621.53
2020-01-08 03:15:00+01:00,52457.03,47656.8
2020-01-08 03:30:00+01:00,52669.68,47670.5
2020-01-08 03:45:00+01:00,52803.19,47831.25
2020-01-08 04:00:00+01:00,53193.03,48249.06
2020-01-08 04:15:00+01:00,53564.66,48504.65
2020-01-08 04:30:00+01:00,54049.17,48886.47
2020-01-08 04:45:00+01:00,54640.46,49367.05
2020-01-08 05:00:00+01:00,55776.01,50411.41
2020-01-08 05:15:00+01:00,56318.21,50968.37
2020-01-08 05:30:00+01:00,57308.09,51901.9
2020-01-08 05:45:00+01:00,58731.22,53286.95
2020-01-08 06:00:00+01:00,61505.38,56150.2
2020-01-08 06:15:00+01:00,64055.51,58013.81
2020-01-08 06:30:00+01:00,65825.79,59787.93
2020-01-08 06:45:00+01:00,67603.28,61256.56
2020-01-08 07:00:00+01:00,69519.66,62903.93
2020-01-08 07:15:00+01:00,70784.21,63793.88
2020-01-08 07:30:00+01:00,71774.78,64238.99
2020-01-08 07:45:00+01:00,72794.55,64993.18
2020-01-08 08:00:00+01:00,73867.38,65417.61
2020-01-08 08:15:00+01:00,74276.08,65930.18
2020-01-08 08:30:00+01:00,74303.07,66394.02
2020-01-08 08:45:00+01:00,74236.98,66373.86
2020-01-08 09:00:00+01:00,73731.56,65962.61
2020-01-08 09:15:00+01:00,74041.7,66355.11
2020-01-08 09:30:00+01:00,74290.55,66548.4
2020-01-08 09:45:00+01:00,74561.54,66946.78
2020-01-08 10:00:00+01:00,74948.9,66840.66
2020-01-08 10:15:00+01:00,75172.61,66923.6
2020-01-08 10:30:00+01:00,75321.17,67042.57
2020-01-08 10:45:00+01:00,75356.31,67241.46
2020-01-08 11:00:00+01:00,75177.76,67081.83
2020-01-08 11:15:00+01:00,75366.86,67433.08
2020-01-08 11:30:00+01:00,75651.93,67668.95
2020-01-08 11:45:00+01:00,75637.41,67535.39
2020-01-08 12:00:00+01:00,75058.6,67204.59
2020-01-08 12:15:00+01:00,75072.02,66752.23
2020-01-08 12:30:00+01:00,75097.66,66684.26
2020-01-08 12:45:00+01:00,74941.4,66432.16
2020-01-08 13:00:00+01:00,74967.39,66504.45
2020-01-08 13:15:00+01:00,74812.6,66096.81
2020-01-08 13:30:00+01:00,74198.17,65630.72
2020-01-08 13:45:00+01:00,73447.47,65311.01
2020-01-08 14:00:00+01:00,73589.46,65238.43
2020-01-08 14:15:00+01:00,73254.28,65063.5
2020-01-08 14:30:00+01:00,72981.51,64885.09
2020-01-08 14:45:00+01:00,72650.82,64818.3
2020-01-08 15:00:00+01:00,72655.34,65040.54
2020-01-08 15:15:00+01:00,72501.49,64754.11
2020-01-08 15:30:00+01:00,71995.12,64640.61
2020-01-08 15:45:00+01:00,71836.82,64848.98
2020-01-08 16:00:00+01:00,71737.92,64988.81
2020-01-08 16:15:00+01:00,71690.64,64887.98
2020-01-08 16:30:00+01:00,72212.48,65481.54
2020-01-08 16:45:00+01:00,72669.91,66128.72
2020-01-08 17:00:00+01:00,73417.44,66831.76
2020-01-08 17:15:00+01:00,73629.56,67350.49
2020-01-08 17:30:00+01:00,73613.4,67598.21
2020-01-08 17:45:00+01:00,73701.9,67793.09
2020-01-08 18:00:00+01:00,73363.21,67775.74
2020-01-08 18:15:00+01:00,72995.35,67595.65
2020-01-08 18:30:00+01:00,72637.82,67389.34
2020-01-08 18:45:00+01:00,72316.0,67232.27
2020-01-08 19:00:00+01:00,71754.23,67176.84
2020-01-08 19:15:00+01:00,70971.58,66596.0
2020-01-08 19:30:00+01:00,70265.93,66039.36
2020-01-08 19:45:00+01:00,69575.69,65474.96
2020-01-08 20:00:00+01:00,68211.7,64227.59
2020-01-08 20:15:00+01:00,67119.13,63207.73
2020-01-08 20:30:00+01:00,65928.98,62348.31
2020-01-08 20:45:00+01:00,65003.91,61470.63
2020-01-08 21:00:00+01:00,64153.84,60779.79
2020-01-08 21:15:00+01:00,63118.25,60071.37
2020-01-08 21:30:00+01:00,62125.53,59367.75
2020-01-08 21:45:00+01:00,61287.47,58611.3
2020-01-08 22:00:00+01:00,61037.16,58602.51
2020-01-08 22:15:00+01:00,60081.27,58001.72
2020-01-08 22:30:00+01:00,58585.46,57000.72
2020-01-08 22:45:00+01:00,57456.59,56081.61
2020-01-08 23:00:00+01:00,56206.04,54741.22
2020-01-08 23:15:00+01:00,55250.2,53883.33
2020-01-08 23:30:00+01:00,54318.21,53163.12
2020-01-08 23:45:00+01:00,53255.01,52468.96
2020-01-09 00:00:00+01:00,51875.48,52842.07
2020-01-09 00:15:00+01:00,51088.53,52024.67
2020-01-09 00:30:00+01:00,50173.56,51600.43
2020-01-09 00:45:00+01:00,49783.86,51316.62
2020-01-09 01:00:00+01:00,49243.74,50453.64
2020-01-09 01:15:00+01:00,48672.7,50177.55
2020-01-09 01:30:00+01:00,48721.34,49926.08
2020-01-09 01:45:00+01:00,48495.14,49701.85
2020-01-09 02:00:00+01:00,48338.11,49300.58
2020-01-09 02:15:00+01:00,48262.87,49138.13
2020-01-09 02:30:00+01:00,48397.57,49014.14
2020-01-09 02:45:00+01:00,48386.23,49029.83
2020-01-09 03:00:00+01:00,48347.02,49093.18
2020-01-09 03:15:00+01:00,48409.5,48967.19
2020-01-09 03:30:00+01:00,48567.26,49017.94
2020-01-09 03:45:00+01:00,48941.39,49057.33
2020-01-09 04:00:00+01:00,49690.94,49516.36
2020-01-09 04:15:00+01:00,50182.2,49706.32
2020-01-09 04:30:00+01:00,50295.96,50271.32
2020-01-09 04:45:00+01:00,50744.32,50578.38
2020-01-09 05:00:00+01:00,52384.37,51777.06
2020-01-09 05:15:00+01:00,53127.05,52186.18
2020-01-09 05:30:00+01:00,54182.27,53007.8
2020-01-09 05:45:00+01:00,56082.55,54376.68
2020-01-09 06:00:00+01:00,59438.84,56873.5
2020-01-09 06:15:00+01:00,61686.24,58734.63
2020-01-09 06:30:00+01:00,63538.52,60400.68
2020-01-09 06:45:00+01:00,64938.92,61645.64
2020-01-09 07:00:00+01:00,66995.38,63298.65
2020-01-09 07:15:00+01:00,68570.33,64094.63
2020-01-09 07:30:00+01:00,69476.55,64447.99
2020-01-09 07:45:00+01:00,70450.79,65531.56
2020-01-09 08:00:00+01:00,71074.4,65981.48
2020-01-09 08:15:00+01:00,71490.97,66061.44
2020-01-09 08:30:00+01:00,71744.68,66370.24
2020-01-09 08:45:00+01:00,71837.3,66691.96
2020-01-09 09:00:00+01:00,71628.22,66760.09
2020-01-09 09:15:00+01:00,72045.41,66995.48
2020-01-09 09:30:00+01:00,72475.96,67091.55
2020-01-09 09:45:00+01:00,72732.85,67171.83
2020-01-09 10:00:00+01:00,72830.08,67172.02
2020-01-09 10:15:00+01:00,73139.07,67500.39
2020-01-09 10:30:00+01:00,73545.56,67683.83
2020-01-09 10:45:00+01:00,73914.34,67665.55
2020-01-09 11:00:00+01:00,74384.82,67750.81
2020-01-09 11:15:00+01:00,74511.92,67996.44
2020-01-09 11:30:00+01:00,74604.57,68418.56
2020-01-09 11:45:00+01:00,74552.15,68237.1
2020-01-09 12:00:00+01:00,74117.55,68068.72
2020-01-09 12:15:00+01:00,74049.77,67871.67
2020-01-09 12:30:00+01:00,74052.67,68087.86
2020-01-09 12:45:00+01:00,74048.35,68068.67
2020-01-09 13:00:00+01:00,74195.75,68197.79
2020-01-09 13:15:00+01:00,74079.24,67849.37
2020-01-09 13:30:00+01:00,73637.59,67401.24
2020-01-09 13:45:00+01:00,72862.28,66875.82
2020-01-09 14:00:00+01:00,72473.45,66694.94
2020-01-09 14:15:00+01:00,72326.95,66764.48
2020-01-09 14:30:00+01:00,72294.58,66735.21
2020-01-09 14:45:00+01:00,72103.91,66210.5
2020-01-09 15:00:00+01:00,71941.15,66368.99
2020-01-09 15:15:00+01:00,71921.81,66040.35
2020-01-09 15:30:00+01:00,71973.6,65794.23
2020-01-09 15:45:00+01:00,71804.4,65935.19
2020-01-09 16:00:00+01:00,72005.42,65910.45
2020-01-09 16:15:00+01:00,71950.07,65748.96
2020-01-09 16:30:00+01:00,72178.05,66658.73
2020-01-09 16:45:00+01:00,73005.47,66773.78
2020-01-09 17:00:00+01:00,74171.0,67755.86
2020-01-09 17:15:00+01:00,74505.76,68245.06
2020-01-09 17:30:00+01:00,74755.91,68475.9
2020-01-09 17:45:00+01:00,74953.9,68712.6
2020-01-09 18:00:00+01:00,74550.36,68743.07
2020-01-09 18:15:00+01:00,74256.16,68837.72
2020-01-09 18:30:00+01:00,73990.35,68521.28
2020-01-09 18:45:00+01:00,73901.94,68349.55
2020-01-09 19:00:00+01:00,73402.51,68147.72
2020-01-09 19:15:00+01:00,72599.95,67595.11
2020-01-09 19:30:00+01:00,71737.83,67090.73
2020-01-09 19:45:00+01:00,71178.74,66693.31
2020-01-09 20:00:00+01:00,69805.39,65492.68
2020-01-09 20:15:00+01:00,68656.09,64650.34
2020-01-09 20:30:00+01:00,67972.76,63774.42
2020-01-09 20:45:00+01:00,66895.17,62800.15
2020-01-09 21:00:00+01:00,66007.53,62218.52
2020-01-09 21:15:00+01:00,64893.81,61629.38
2020-01-09 21:30:00+01:00,63490.72,60999.51
2020-01-09 21:45:00+01:00,62582.23,60276.82
2020-01-09 22:00:00+01:00,62129.05,60273.82
2020-01-09 22:15:00+01:00,61018.19,59786.73
2020-01-09 22:30:00+01:00,59836.65,58813.91
2020-01-09 22:45:00+01:00,58484.95,57967.82
2020-01-09 23:00:00+01:00,57304.33,56815.42
2020-01-09 23:15:00+01:00,56181.89,55938.84
2020-01-09 23:30:00+01:00,55357.96,55189.36
2020-01-09 23:45:00+01:00,55102.04,54512.46
2020-01-10 00:00:00+01:00,53628.65,51506.64
2020-01-10 00:15:00+01:00,52481.66,50724.58
2020-01-10 00:30:00+01:00,52193.99,50231.88
2020-01-10 00:45:00+01:00,51403.67,49786.45
2020-01-10 01:00:00+01:00,51057.78,49105.74
2020-01-10 01:15:00+01:00,50572.21,48859.45
2020-01-10 01:30:00+01:00,50479.8,48531.38
2020-01-10 01:45:00+01:00,50493.48,48319.88
2020-01-10 02:00:00+01:00,50264.71,48029.46
2020-01-10 02:15:00+01:00,49962.82,47861.03
2020-01-10 02:30:00+01:00,50033.17,47732.32
2020-01-10 02:45:00+01:00,49964.11,47764.13
2020-01-10 03:00:00+01:00,50173.81,47848.95
2020-01-10 03:15:00+01:00,50263.2,47833.19
2020-01-10 03:30:00+01:00,50593.88,47885.91
2020-01-10 03:45:00+01:00,50846.73,47968.57
2020-01-10 04:00:00+01:00,51345.01,48395.04
2020-01-10 04:15:00+01:00,51734.64,48662.49
2020-01-10 04:30:00+01:00,52325.19,49058.67
2020-01-10 04:45:00+01:00,52637.16,49405.72
2020-01-10 05:00:00+01:00,53913.32,50299.48
2020-01-10 05:15:00+01:00,54919.43,50836.44
2020-01-10 05:30:00+01:00,55552.05,51618.87
2020-01-10 05:45:00+01:00,57387.18,52915.9
2020-01-10 06:00:00+01:00,59867.22,55162.76
2020-01-10 06:15:00+01:00,62129.28,57041.6
2020-01-10 06:30:00+01:00,63949.16,58512.12
2020-01-10 06:45:00+01:00,65536.06,59874.37
2020-01-10 07:00:00+01:00,67419.38,61513.97
2020-01-10 07:15:00+01:00,68611.83,62512.04
2020-01-10 07:30:00+01:00,69742.41,64182.92
2020-01-10 07:45:00+01:00,70663.49,65077.33
2020-01-10 08:00:00+01:00,71650.84,65658.07
2020-01-10 08:15:00+01:00,71996.88,65894.91
2020-01-10 08:30:00+01:00,71946.14,66053.78
2020-01-10 08:45:00+01:00,71936.93,66243.82
2020-01-10 09:00:00+01:00,71714.99,66439.39
2020-01-10 09:15:00+01:00,71822.67,66814.98
2020-01-10 09:30:00+01:00,72040.74,67086.98
2020-01-10 09:45:00+01:00,72252.96,67151.93
2020-01-10 10:00:00+01:00,72340.68,67183.64
2020-01-10 10:15:00+01:00,72539.42,67470.81
2020-01-10 10:30:00+01:00,72522.96,67636.71
2020-01-10 10:45:00+01:00,72231.1,67589.11
2020-01-10 11:00:00+01:00,72464.74,67514.63
2020-01-10 11:15:00+01:00,72769.21,68020.98
2020-01-10 11:30:00+01:00,73044.03,68095.39
2020-01-10 11:45:00+01:00,73337.87,68175.35
2020-01-10 12:00:00+01:00,72920.94,68103.6
2020-01-10 12:15:00+01:00,72580.75,67887.92
2020-01-10 12:30:00+01:00,72463.68,67797.45
2020-01-10 12:45:00+01:00,72524.85,67393.97
2020-01-10 13:00:00+01:00,71768.01,67186.69
2020-01-10 13:15:00+01:00,71431.52,66742.69
2020-01-10 13:30:00+01:00,71025.95,66214.52
2020-01-10 13:45:00+01:00,70415.78,65441.15
2020-01-10 14:00:00+01:00,69977.55,65177.58
2020-01-10 14:15:00+01:00,69736.05,65116.41
2020-01-10 14:30:00+01:00,69626.36,64978.93
2020-01-10 14:45:00+01:00,69355.34,64704.11
2020-01-10 15:00:00+01:00,69266.81,64581.79
2020-01-10 15:15:00+01:00,68992.04,64316.38
2020-01-10 15:30:00+01:00,69053.8,64194.54
2020-01-10 15:45:00+01:00,69414.73,63954.29
2020-01-10 16:00:00+01:00,69726.58,63940.24
2020-01-10 16:15:00+01:00,69735.31,63892.27
2020-01-10 16:30:00+01:00,70432.35,64313.36
2020-01-10 16:45:00+01:00,71172.85,64737.43
2020-01-10 17:00:00+01:00,72230.02,65303.79
2020-01-10 17:15:00+01:00,72762.19,65642.0
2020-01-10 17:30:00+01:00,72844.98,65747.34
2020-01-10 17:45:00+01:00,72906.08,65791.01
2020-01-10 18:00:00+01:00,72395.05,65832.49
2020-01-10 18:15:00+01:00,71781.4,65602.43
2020-01-10 18:30:00+01:00,71379.69,65488.66
2020-01-10 18:45:00+01:00,71158.99,65309.11
2020-01-10 19:00:00+01:00,70463.48,65162.47
2020-01-10 19:15:00+01:00,69696.02,64486.29
2020-01-10 19:30:00+01:00,68867.47,63796.76
2020-01-10 19:45:00+01:00,68056.32,63207.85
2020-01-10 20:00:00+01:00,66790.1,62161.19
2020-01-10 20:15:00+01:00,65572.44,61200.75
2020-01-10 20:30:00+01:00,64450.06,60323.45
2020-01-10 20:45:00+01:00,63626.0,59431.37
2020-01-10 21:00:00+01:00,62680.97,58752.65
2020-01-10 21:15:00+01:00,61876.69,58031.17
2020-01-10 21:30:00+01:00,60776.21,57447.18
2020-01-10 21:45:00+01:00,59976.53,56757.98
2020-01-10 22:00:00+01:00,59408.5,56858.05
2020-01-10 22:15:00+01:00,58765.05,56366.98
2020-01-10 22:30:00+01:00,58088.37,55563.06
2020-01-10 22:45:00+01:00,57098.58,54810.62
2020-01-10 23:00:00+01:00,56021.05,53611.37
2020-01-10 23:15:00+01:00,55078.85,52837.67
2020-01-10 23:30:00+01:00,54220.03,52111.01
2020-01-10 23:45:00+01:00,53307.55,51495.24
2020-01-11 00:00:00+01:00,52143.94,51411.43
2020-01-11 00:15:00+01:00,51133.8,50604.35
2020-01-11 00:30:00+01:00,50491.56,49997.79
2020-01-11 00:45:00+01:00,49901.54,49578.54
2020-01-11 01:00:00+01:00,49369.87,48739.05
2020-01-11 01:15:00+01:00,48771.0,48461.61
2020-01-11 01:30:00+01:00,48459.0,48110.31
2020-01-11 01:45:00+01:00,48420.15,47814.86
2020-01-11 02:00:00+01:00,48240.12,47489.99
2020-01-11 02:15:00+01:00,48113.92,47188.17
2020-01-11 02:30:00+01:00,47922.24,47147.3
2020-01-11 02:45:00+01:00,48075.09,47053.6
2020-01-11 03:00:00+01:00,48311.94,46913.78
2020-01-11 03:15:00+01:00,48072.64,46812.6
2020-01-11 03:30:00+01:00,48104.16,46685.36
2020-01-11 03:45:00+01:00,48278.1,46776.94
2020-01-11 04:00:00+01:00,48717.72,46915.72
2020-01-11 04:15:00+01:00,48543.29,46888.5
2020-01-11 04:30:00+01:00,48548.89,47058.48
2020-01-11 04:45:00+01:00,48420.93,47081.55
2020-01-11 05:00:00+01:00,48310.65,47330.94
2020-01-11 05:15:00+01:00,47889.6,47310.08
2020-01-11 05:30:00+01:00,47855.96,47173.01
2020-01-11 05:45:00+01:00,47830.25,47621.8
2020-01-11 06:00:00+01:00,48148.07,48158.36
2020-01-11 06:15:00+01:00,48216.86,48742.17
2020-01-11 06:30:00+01:00,48777.94,49330.73
2020-01-11 06:45:00+01:00,49498.86,50053.21
2020-01-11 07:00:00+01:00,50681.16,50950.47
2020-01-11 07:15:00+01:00,51096.43,51775.88
2020-01-11 07:30:00+01:00,51873.74,52856.43
2020-01-11 07:45:00+01:00,52804.36,54138.33
2020-01-11 08:00:00+01:00,53844.88,54843.32
2020-01-11 08:15:00+01:00,54635.08,55498.14
2020-01-11 08:30:00+01:00,55348.8,56197.03
2020-01-11 08:45:00+01:00,56114.21,56651.72
2020-01-11 09:00:00+01:00,57089.38,57520.0
2020-01-11 09:15:00+01:00,57809.88,58336.68
2020-01-11 09:30:00+01:00,58583.43,58955.83
2020-01-11 09:45:00+01:00,58953.12,59313.11
2020-01-11 10:00:00+01:00,59420.58,59545.1
2020-01-11 10:15:00+01:00,59886.81,59855.94
2020-01-11 10:30:00+01:00,60320.44,60259.52
2020-01-11 10:45:00+01:00,60726.55,60329.49
2020-01-11 11:00:00+01:00,60882.79,60482.2
2020-01-11 11:15:00+01:00,61190.54,61190.37
2020-01-11 11:30:00+01:00,61821.04,61249.94
2020-01-11 11:45:00+01:00,61750.49,61261.94
2020-01-11 12:00:00+01:00,61733.52,61119.49
2020-01-11 12:15:00+01:00,61379.23,61110.26
2020-01-11 12:30:00+01:00,61230.29,60983.29
2020-01-11 12:45:00+01:00,60916.82,60547.4
2020-01-11 13:00:00+01:00,60675.02,60211.58
2020-01-11 13:15:00+01:00,60518.0,59681.82
2020-01-11 13:30:00+01:00,60339.81,59252.87
2020-01-11 13:45:00+01:00,59784.99,58627.22
2020-01-11 14:00:00+01:00,59229.24,58367.31
2020-01-11 14:15:00+01:00,58773.67,58197.26
2020-01-11 14:30:00+01:00,58335.56,58152.87
2020-01-11 14:45:00+01:00,58197.5,57729.45
2020-01-11 15:00:00+01:00,58437.34,57847.55
2020-01-11 15:15:00+01:00,58393.28,57415.19
2020-01-11 15:30:00+01:00,58679.16,57517.05
2020-01-11 15:45:00+01:00,58472.86,57580.13
2020-01-11 16:00:00+01:00,59121.6,57707.94
2020-01-11 16:15:00+01:00,59367.07,57862.98
2020-01-11 16:30:00+01:00,60333.02,58601.5
