pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.22800000000000004,6.637011217769097e-12,3.443333333333334,6.5097212065268195e-09,2.6091395506905997,0.01,210.93377235104214,1.2987132236908671e-43,213.81634975755654,2.101852541470178e-40,214.74621013310144,1.331599483854261e-34,z=Phi^{-1}(u),372.63058604628685,0.944,11000,11250,250,250,non_overlapping
0.08799999999999997,0.039129755023240786,0.7194973333333292,0.011359025108296339,3.761779362723587,0.01,278.3009352047417,4.613002231990938e-58,294.390486837105,2.3832167681068297e-57,378.5086603646084,5.788677203700818e-68,z=Phi^{-1}(u),421.40921318605285,0.92,11250,11500,250,250,non_overlapping
0.10800000000000004,0.005401503365119553,0.4842813333333294,0.04359169509053562,1.2880743694571208,0.01,291.7352326578658,5.987693245242524e-61,292.42257367722067,6.20753890689876e-57,296.16416038733996,4.904125370489804e-51,z=Phi^{-1}(u),387.0758577740676,0.92,11500,11750,250,250,non_overlapping
0.10999999999999999,0.004333448578483485,0.38454933333333335,0.07932490371710954,2.2458460441411034,0.01,227.3707842903308,3.9147120356368285e-47,229.10822691545454,1.321017044690119e-43,237.11371545564802,4.476677496428641e-39,z=Phi^{-1}(u),313.8200056828478,0.936,11750,12000,250,250,non_overlapping
0.124,0.0008271899609853285,1.2130533333333013,0.000770566665183936,4.905051726248985,0.01,273.28806597467127,5.505020591894088e-57,281.68019557214126,1.1509018145586864e-54,336.1196787059926,3.2040741185558524e-59,z=Phi^{-1}(u),370.29662854798767,0.872,12000,12250,250,250,non_overlapping
0.16200000000000003,3.360315096730175e-06,2.8259253333333327,1.617208702509032e-07,0.4573047436755928,0.15,256.2263042569499,2.5350950201599995e-53,256.71398724600806,2.100736992833172e-49,263.37647063165144,2.265555607848283e-44,z=Phi^{-1}(u),341.3664831001804,0.904,12250,12500,250,250,non_overlapping
0.17999999999999994,1.4711437559622158e-07,1.8855973333333294,2.192552255719793e-05,1.643106168648444,0.01,233.39905170666776,1.9979171487881303e-48,242.04134981264372,2.5532188830909696e-46,252.77228776146012,3.151602095354418e-42,z=Phi^{-1}(u),276.6825221855297,0.944,12500,12750,250,250,non_overlapping
0.076,0.10572937852947184,0.3982733333333293,0.07293695945710277,1.7184112527203865,0.01,433.11787934262986,2.1497112538575817e-91,440.09555634261096,2.7055228641136633e-88,471.33256885455353,2.8786065463420356e-87,z=Phi^{-1}(u),458.20451326879095,0.852,12750,13000,250,250,non_overlapping
0.09999999999999998,0.012520344729934683,0.5948333333331892,0.022969770993572225,9.178811752234196,0.01,331.17289536966496,1.9749161019395106e-69,334.07043842421444,9.528160223260408e-66,338.6167148070382,9.822664274712909e-60,z=Phi^{-1}(u),457.70284160115506,0.848,13000,13250,250,250,non_overlapping
0.08800000000000002,0.03912975502324034,0.4854173333333333,0.04330115351106312,1.632961539707253,0.01,257.71802543103837,1.2128955776162511e-53,262.7502662691154,1.1263392199976472e-50,280.0235037224604,9.506405452836393e-48,z=Phi^{-1}(u),349.0605080884794,0.948,13250,13500,250,250,non_overlapping
