timestamp,z_pv,z_wind,u_pv,u_wind
2015-06-06 04:00:00,-0.5828415072712162,0.5709994731129873,0.28,0.716
2015-06-06 05:00:00,-0.19167090224842007,1.6849407678719144,0.424,0.954
2015-06-06 06:00:00,0.43439724225978144,0.986271298702238,0.668,0.838
2015-06-06 07:00:00,0.4015706956301485,1.589267557051392,0.656,0.944
2015-06-06 08:00:00,0.24300696740998223,1.0110343281418164,0.596,0.844
2015-06-06 09:00:00,0.6934933462832895,0.8416212335729143,0.756,0.8
2015-06-06 10:00:00,0.39072570019687003,-0.03510000177270885,0.652,0.486
2015-06-06 11:00:00,0.7388468491852137,0.4015706956301485,0.77,0.656
2015-06-06 12:00:00,1.5717868165098594,0.2585272773163097,0.942,0.602
2015-06-06 13:00:00,2.257129244486225,0.1155615971053833,0.988,0.546
2015-06-06 14:00:00,4.753424308817087,-0.19677962021846676,0.999999,0.422
2015-06-06 15:00:00,1.7743819103449567,-0.4509854994323706,0.962,0.326
2015-06-06 16:00:00,2.197286376641052,-0.643345405392917,0.986,0.26
2015-06-06 17:00:00,1.7506860712521692,-0.892733324320856,0.96,0.186
2015-06-06 18:00:00,2.14441062091184,-1.5220362417358562,0.984,0.064
2015-06-06 19:00:00,2.14441062091184,-0.3212776395459965,0.984,0.374
2015-06-06 20:00:00,2.014090812018139,0.4676987991145084,0.978,0.68
2015-06-06 21:00:00,1.3786587286232774,0.5186569320803909,0.916,0.698
2015-06-06 22:00:00,2.878161739095483,0.39072570019687003,0.998,0.652
2015-06-06 23:00:00,1.7060433968889614,0.12060993411930736,0.956,0.548
2015-06-07 03:00:00,4.753424308817087,-0.8133803882134043,0.999999,0.208
2015-06-07 04:00:00,4.753424308817087,-0.994457883209753,0.999999,0.16
2015-06-07 05:00:00,-0.915365087842814,-0.10547362176886804,0.18,0.458
2015-06-07 06:00:00,-0.27931903444745415,-0.0802983128920549,0.39,0.468
2015-06-07 07:00:00,-0.2326927491830449,-0.0802983128920549,0.408,0.468
2015-06-07 08:00:00,0.015040336678635672,0.0401168101849681,0.506,0.516
2015-06-07 09:00:00,-0.16111858851074543,-0.2533471031357997,0.436,0.4
2015-06-07 10:00:00,1.8807936081512509,-0.3638098590296958,0.97,0.358
2015-06-07 11:00:00,1.2159604197073188,-0.4179276716694818,0.888,0.338
2015-06-07 12:00:00,-0.310737745487592,-0.5887932119109196,0.378,0.278
2015-06-07 13:00:00,-1.2265281200366098,-0.7995009431327368,0.11,0.212
2015-06-07 14:00:00,-0.24817371845931255,-1.195222781437427,0.402,0.116
2015-06-07 15:00:00,2.14441062091184,-1.9431337511050666,0.984,0.026
2015-06-07 16:00:00,-2.2571292444862254,-2.878161739095483,0.012,0.002
2015-06-07 17:00:00,0.03510000177270885,-4.753424308822899,0.514,1e-06
2015-06-07 18:00:00,-0.3371550769952773,-2.5121443279304616,0.368,0.006
2015-06-07 19:00:00,0.02506890825871106,-1.0984684203398627,0.51,0.136
2015-06-07 20:00:00,0.015040336678635672,-1.0278933458021426,0.506,0.152
2015-06-07 21:00:00,0.8778962950512289,-1.1749867920660904,0.81,0.12
2015-06-07 22:00:00,0.8632500515934207,-0.8416212335729142,0.806,0.2
2015-06-07 23:00:00,1.195222781437427,-0.0752698620998299,0.884,0.47
2015-06-08 03:00:00,-0.3265609274123727,-0.20189347914185088,0.372,0.42
2015-06-08 04:00:00,1.8521798587690466,0.5828415072712162,0.968,0.72
2015-06-08 05:00:00,4.753424308817087,1.0625193022708668,0.999999,0.856
2015-06-08 06:00:00,-2.0969274291643423,0.478913734112256,0.018,0.684
2015-06-08 07:00:00,-0.3477872042786274,1.3917437793963254,0.364,0.918
2015-06-08 08:00:00,-0.18656718183651944,0.6619550962881617,0.426,0.746
2015-06-08 09:00:00,-0.20701262338518725,-0.8203791459684608,0.418,0.206
2015-06-08 10:00:00,-0.2326927491830449,0.03008407662018911,0.408,0.512
2015-06-08 11:00:00,-0.18656718183651944,0.10043372051146988,0.426,0.54
2015-06-08 12:00:00,-0.14590042003299383,0.9307169489043392,0.442,0.824
2015-06-08 13:00:00,-0.35311797197368927,0.9307169489043392,0.362,0.824
2015-06-08 14:00:00,-0.3371550769952773,0.8203791459684608,0.368,0.794
2015-06-08 15:00:00,-0.43439724225978127,1.0110343281418164,0.332,0.844
2015-06-08 16:00:00,-4.753424308822899,0.643345405392917,1e-06,0.74
2015-06-08 17:00:00,-0.23784669541774933,-0.518656932080391,0.406,0.302
2015-06-08 18:00:00,-0.13577393130211152,-1.880793608151251,0.446,0.03
2015-06-08 19:00:00,0.005013277548926657,0.21213719831752412,0.502,0.584
2015-06-08 20:00:00,0.08532879488562917,-0.03008407662018911,0.534,0.488
2015-06-08 21:00:00,-0.0551738021383168,0.02506890825871106,0.478,0.51
2015-06-08 22:00:00,-0.020054370352950636,0.6371916745044746,0.492,0.738
2015-06-08 23:00:00,-0.03510000177270885,1.1650469223056024,0.486,0.878
2015-06-09 03:00:00,-0.1307159681198632,-0.47329882543243695,0.448,0.318
2015-06-09 04:00:00,-0.20701262338518725,-1.195222781437427,0.418,0.116
2015-06-09 05:00:00,-0.18656718183651944,-1.1263911290388007,0.426,0.13
2015-06-09 06:00:00,-0.23784669541774933,-0.34246630146539064,0.406,0.366
2015-06-09 07:00:00,-0.03008407662018911,-0.36917136250308974,0.488,0.356
2015-06-09 08:00:00,-0.005013277548926657,-1.5717868165098599,0.498,0.058
2015-06-09 09:00:00,0.015040336678635672,-2.408915545815461,0.506,0.008
2015-06-09 10:00:00,0.0752698620998299,-0.9781502862624715,0.53,0.164
2015-06-09 11:00:00,0.05015358346473367,-0.30023225938072184,0.52,0.382
2015-06-09 12:00:00,0.03008407662018911,-0.8133803882134043,0.512,0.208
2015-06-09 13:00:00,0.06521853970954372,-2.053748910631823,0.526,0.02
2015-06-09 14:00:00,0.06521853970954372,-2.6520698079021954,0.526,0.004
2015-06-09 15:00:00,0.0551738021383168,-1.1455050613926967,0.522,0.126
2015-06-09 16:00:00,0.010026681100274765,-0.4234047223941827,0.504,0.336
2015-06-09 17:00:00,0.35311797197368927,-0.19677962021846676,0.638,0.422
2015-06-09 18:00:00,-0.03008407662018911,-1.1749867920660904,0.488,0.12
2015-06-09 19:00:00,0.0,-1.1552208466119516,0.5,0.124
2015-06-09 20:00:00,0.0752698620998299,-0.8416212335729142,0.53,0.2
2015-06-09 21:00:00,-0.0551738021383168,-0.4288945040742016,0.478,0.334
2015-06-09 22:00:00,-0.03008407662018911,-0.43439724225978127,0.488,0.332
2015-06-09 23:00:00,-0.09036143712925866,-0.9462913579615763,0.464,0.172
2015-06-10 03:00:00,0.05015358346473367,-1.1358962211673123,0.52,0.128
2015-06-10 04:00:00,-0.05015358346473367,-1.6448536269514729,0.48,0.05
2015-06-10 05:00:00,0.0752698620998299,-1.2815515655446004,0.53,0.1
2015-06-10 06:00:00,0.10043372051146988,-1.4325027208258116,0.54,0.076
2015-06-10 07:00:00,-0.310737745487592,-1.8521798587690466,0.378,0.032
2015-06-10 08:00:00,2.6520698079021954,-1.0450496996583891,0.996,0.148
2015-06-10 09:00:00,4.753424308817087,-1.8521798587690466,0.999999,0.032
2015-06-10 10:00:00,4.753424308817087,-1.6645628612027217,0.999999,0.048
2015-06-10 11:00:00,2.408915545815461,-1.5717868165098599,0.992,0.058
2015-06-10 12:00:00,4.753424308817087,-1.1552208466119516,0.999999,0.124
2015-06-10 13:00:00,1.461056269186907,-0.6998836001973415,0.928,0.242
2015-06-10 14:00:00,0.9384756984115683,-0.26890862445370967,0.826,0.394
2015-06-10 15:00:00,2.878161739095483,-0.39614237389269835,0.998,0.346
2015-06-10 16:00:00,2.6520698079021954,0.29499198822262623,0.996,0.616
2015-06-10 17:00:00,2.5121443279304616,-0.18146831652847692,0.994,0.428
2015-06-10 18:00:00,4.753424308817087,-0.0953963690568919,0.999999,0.462
2015-06-10 19:00:00,0.21726735034186323,0.015040336678635672,0.586,0.506
2015-06-10 20:00:00,2.3263478740408408,-0.47329882543243695,0.99,0.318
2015-06-11 03:00:00,1.353174154548003,0.23784669541774933,0.912,0.594
2015-06-11 04:00:00,0.606775363514265,0.6871312867954694,0.728,0.754
2015-06-11 05:00:00,0.3477872042786274,0.2533471031357997,0.636,0.6
2015-06-11 06:00:00,-1.5547735945968535,0.4901892317152093,0.06,0.688
2015-06-11 07:00:00,-1.4325027208258116,-0.19167090224842007,0.076,0.424
2015-06-11 08:00:00,-4.753424308822899,-0.11556159710538316,1e-06,0.454
2015-06-11 09:00:00,-2.408915545815461,0.03510000177270885,0.008,0.514
2015-06-11 10:00:00,-2.5121443279304616,-0.005013277548926657,0.006,0.498
2015-06-11 11:00:00,-4.753424308822899,-0.14083537039712724,1e-06,0.444
2015-06-11 12:00:00,-0.10547362176886804,0.12060993411930736,0.458,0.548
2015-06-11 13:00:00,0.23784669541774933,0.7127507602200429,0.594,0.762
2015-06-11 14:00:00,-0.08532879488562903,0.4454425062917199,0.466,0.672
2015-06-11 15:00:00,0.010026681100274765,0.3477872042786274,0.504,0.636
2015-06-11 16:00:00,-0.9700932766287369,-0.5244005127080409,0.166,0.3
2015-06-11 17:00:00,-1.4610562691869065,-1.607247891900218,0.072,0.054
2015-06-11 18:00:00,0.005013277548926657,-0.8852904488296415,0.502,0.188
2015-06-11 19:00:00,-1.4466320671589785,-0.4565423838398404,0.074,0.324
2015-06-11 20:00:00,0.3371550769952773,0.08532879488562917,0.632,0.534
2015-06-11 21:00:00,2.6520698079021954,-0.5769103773332717,0.996,0.282
2015-06-11 23:00:00,-4.753424308822899,-0.5709994731129875,1e-06,0.284
2015-06-12 03:00:00,2.14441062091184,-0.3584587932511938,0.984,0.36
2015-06-12 04:00:00,0.7721932141886848,-0.4015706956301485,0.78,0.344
2015-06-12 05:00:00,-0.7127507602200429,-0.0752698620998299,0.238,0.47
2015-06-12 06:00:00,-0.43439724225978127,0.045134628481421316,0.332,0.518
2015-06-12 07:00:00,-0.7789655643475452,-0.1206099341193072,0.218,0.452
2015-06-12 08:00:00,-0.19167090224842007,-0.2326927491830449,0.424,0.408
2015-06-12 09:00:00,0.12060993411930736,-0.010026681100274765,0.548,0.496
2015-06-12 10:00:00,0.10547362176886818,-0.060195411728956635,0.542,0.476
2015-06-12 11:00:00,0.08029831289205504,-0.02506890825871106,0.532,0.49
2015-06-12 12:00:00,0.13071596811986333,0.005013277548926657,0.552,0.502
2015-06-12 13:00:00,2.3263478740408408,0.060195411728956635,0.99,0.524
2015-06-12 14:00:00,4.753424308817087,0.0401168101849681,0.999999,0.516
2015-06-12 15:00:00,1.0027116650265493,-1.5062617232782445,0.842,0.066
2015-06-12 16:00:00,-0.5015273989777081,-1.3165187184182603,0.308,0.094
2015-06-12 17:00:00,-1.490853355246661,-0.020054370352950636,0.068,0.492
2015-06-12 18:00:00,-1.4610562691869065,-0.08532879488562903,0.072,0.466
2015-06-12 19:00:00,-0.23784669541774933,0.020054370352950636,0.406,0.508
2015-06-12 20:00:00,-0.3638098590296958,-0.03008407662018911,0.358,0.488
2015-06-12 21:00:00,0.16619944017035873,-0.06521853970954372,0.566,0.474
2015-06-12 22:00:00,0.1155615971053833,0.14590042003299397,0.546,0.558
2015-06-12 23:00:00,-0.6188730405486286,-0.03510000177270885,0.268,0.486
2015-06-13 03:00:00,-4.753424308822899,-0.38532046640756773,1e-06,0.35
2015-06-13 04:00:00,0.39072570019687003,-2.408915545815461,0.652,0.008
2015-06-13 05:00:00,0.5947658468016781,-4.753424308822899,0.724,1e-06
2015-06-13 06:00:00,0.7857738315244841,-2.0969274291643423,0.784,0.018
2015-06-13 07:00:00,0.03510000177270885,-1.1455050613926967,0.514,0.126
2015-06-13 08:00:00,-0.5015273989777081,-1.4325027208258116,0.308,0.076
2015-06-13 09:00:00,0.23269274918304475,-1.6448536269514729,0.592,0.05
2015-06-13 10:00:00,1.0110343281418164,-0.8778962950512288,0.844,0.19
2015-06-13 11:00:00,1.5547735945968535,-0.643345405392917,0.94,0.26
2015-06-13 12:00:00,2.408915545815461,-0.3265609274123727,0.992,0.372
2015-06-13 13:00:00,-1.4050715603096329,-0.20701262338518725,0.08,0.418
2015-06-13 14:00:00,-4.753424308822899,-0.23784669541774933,1e-06,0.406
2015-06-13 15:00:00,2.878161739095483,-0.15096921549677725,0.998,0.44
2015-06-13 16:00:00,2.5121443279304616,-0.060195411728956635,0.994,0.476
2015-06-13 17:00:00,2.257129244486225,0.09539636905689204,0.988,0.538
2015-06-13 18:00:00,1.9773684281819461,0.12060993411930736,0.976,0.548
2015-06-13 19:00:00,2.6520698079021954,0.2224032269272062,0.996,0.588
2015-06-13 20:00:00,4.753424308817087,0.3638098590296958,0.999999,0.642
2015-06-13 21:00:00,2.878161739095483,0.46211340177637744,0.998,0.678
2015-06-13 22:00:00,4.753424308817087,0.6495235958443252,0.999999,0.742
2015-06-13 23:00:00,4.753424308817087,0.6249559034946874,0.999999,0.734
2015-06-14 03:00:00,4.753424308817087,0.8852904488296418,0.999999,0.812
2015-06-14 04:00:00,4.753424308817087,0.8416212335729143,0.999999,0.8
2015-06-14 05:00:00,-0.05015358346473367,0.6249559034946874,0.48,0.734
2015-06-14 06:00:00,-0.05015358346473367,0.478913734112256,0.48,0.684
2015-06-14 07:00:00,-0.020054370352950636,0.3265609274123727,0.492,0.628
2015-06-14 08:00:00,-0.03510000177270885,0.22754497664114934,0.486,0.59
2015-06-14 09:00:00,0.060195411728956635,-0.045134628481421316,0.524,0.482
2015-06-14 10:00:00,-0.22754497664114948,0.015040336678635672,0.41,0.506
2015-06-14 11:00:00,-0.3054807880993974,0.1712845859315065,0.38,0.568
2015-06-14 12:00:00,-0.22240322692720635,0.02506890825871106,0.412,0.51
2015-06-14 13:00:00,-0.4399131656732338,0.06521853970954372,0.33,0.526
2015-06-14 14:00:00,-0.6871312867954694,0.060195411728956635,0.246,0.524
2015-06-14 15:00:00,-4.753424308822899,-0.05015358346473367,1e-06,0.48
2015-06-14 16:00:00,-0.27931903444745415,0.060195411728956635,0.39,0.524
2015-06-14 17:00:00,-0.20701262338518725,0.43439724225978144,0.418,0.668
2015-06-14 18:00:00,-0.015040336678635672,0.020054370352950636,0.494,0.508
2015-06-14 19:00:00,-0.05015358346473367,-0.9541652531461943,0.48,0.17
2015-06-14 20:00:00,-0.0401168101849681,-0.02506890825871106,0.484,0.49
2015-06-14 21:00:00,0.16619944017035873,0.4958503473474532,0.566,0.69
2015-06-14 22:00:00,-0.0802983128920549,0.5072206605869457,0.468,0.694
2015-06-14 23:00:00,-0.07024331382191673,0.5592369776119069,0.472,0.712
2015-06-15 03:00:00,-0.16619944017035887,0.16619944017035873,0.434,0.566
2015-06-15 04:00:00,-0.29499198822262623,0.42340472239418286,0.384,0.664
2015-06-15 05:00:00,-1.5547735945968535,0.14083537039712737,0.06,0.556
2015-06-15 06:00:00,-0.15604189276104993,0.1712845859315065,0.438,0.568
2015-06-15 07:00:00,-0.0551738021383168,0.24300696740998223,0.478,0.596
2015-06-15 08:00:00,-0.18146831652847692,0.37992646704130745,0.428,0.648
2015-06-15 09:00:00,-0.13577393130211152,0.1712845859315065,0.446,0.568
2015-06-15 10:00:00,-0.2585272773163097,-0.11556159710538316,0.398,0.454
2015-06-15 11:00:00,-0.2585272773163097,-0.005013277548926657,0.398,0.498
2015-06-15 12:00:00,-0.2741101160351471,0.1509692154967774,0.392,0.56
2015-06-15 13:00:00,-0.27931903444745415,0.21213719831752412,0.39,0.584
2015-06-15 14:00:00,-0.518656932080391,0.24817371845931255,0.302,0.598
2015-06-15 15:00:00,-0.9307169489043392,0.643345405392917,0.176,0.74
2015-06-15 16:00:00,-4.753424308822899,0.22754497664114934,1e-06,0.59
2015-06-15 17:00:00,-4.753424308822899,0.23269274918304475,1e-06,0.592
2015-06-15 18:00:00,-4.753424308822899,-0.19677962021846676,1e-06,0.422
2015-06-15 19:00:00,-1.8250068211464032,-0.5072206605869458,0.034,0.306
2015-06-15 20:00:00,-0.1307159681198632,-0.6310619790594988,0.448,0.264
2015-06-15 21:00:00,-0.14083537039712724,-0.6557266787982536,0.444,0.256
2015-06-16 03:00:00,-0.20189347914185088,-0.40701087626446564,0.42,0.342
2015-06-16 04:00:00,-0.17637416478086135,-0.22240322692720635,0.43,0.412
2015-06-16 05:00:00,-0.6249559034946874,-0.3054807880993974,0.266,0.38
2015-06-16 06:00:00,-0.8344987348257402,-0.5244005127080409,0.202,0.3
2015-06-16 07:00:00,-0.9700932766287369,-0.5359400266474904,0.166,0.296
2015-06-16 08:00:00,-4.753424308822899,-0.19167090224842007,1e-06,0.424
2015-06-16 09:00:00,-0.5887932119109196,-0.15096921549677725,0.278,0.44
2015-06-16 10:00:00,-0.4179276716694818,-0.9781502862624715,0.338,0.164
2015-06-16 11:00:00,-0.29499198822262623,-1.5547735945968535,0.384,0.06
2015-06-16 12:00:00,-0.19677962021846676,-0.18146831652847692,0.422,0.428
2015-06-16 13:00:00,-0.35311797197368927,1.2480848111275475,0.362,0.894
2015-06-16 14:00:00,-0.15604189276104993,2.6520698079021954,0.438,0.996
2015-06-16 15:00:00,-0.33185334643681663,1.0027116650265493,0.37,0.842
2015-06-16 16:00:00,-0.3638098590296958,-0.26371439822153003,0.358,0.396
2015-06-16 17:00:00,-2.3263478740408408,-1.4325027208258116,0.01,0.076
2015-06-16 18:00:00,-1.8521798587690466,-1.5381988585840642,0.032,0.062
2015-06-16 19:00:00,-4.753424308822899,0.5592369776119069,1e-06,0.712
2015-06-16 20:00:00,-0.5244005127080409,0.8705498301956544,0.3,0.808
2015-06-16 21:00:00,-0.4565423838398404,0.6310619790594988,0.324,0.736
2015-06-17 03:00:00,-0.20701262338518725,0.03008407662018911,0.418,0.512
2015-06-17 04:00:00,-0.22240322692720635,-0.24817371845931255,0.412,0.402
2015-06-17 05:00:00,-0.23784669541774933,-0.03008407662018911,0.406,0.488
2015-06-17 06:00:00,-0.37992646704130745,-0.03008407662018911,0.352,0.488
2015-06-17 07:00:00,-0.2741101160351471,-0.06521853970954372,0.392,0.474
2015-06-17 08:00:00,-0.4015706956301485,-0.09036143712925866,0.344,0.464
2015-06-17 09:00:00,-0.34246630146539064,-0.0551738021383168,0.366,0.478
2015-06-17 10:00:00,-0.6249559034946874,-0.03510000177270885,0.266,0.486
2015-06-17 11:00:00,-4.753424308822899,0.020054370352950636,1e-06,0.508
2015-06-17 12:00:00,-2.878161739095483,0.015040336678635672,0.002,0.506
2015-06-17 13:00:00,-1.2930319761442421,0.005013277548926657,0.098,0.502
2015-06-17 14:00:00,-0.5887932119109196,-0.060195411728956635,0.278,0.476
2015-06-17 15:00:00,-0.27931903444745415,-0.0401168101849681,0.39,0.484
2015-06-17 16:00:00,-0.14590042003299383,-0.02506890825871106,0.442,0.49
2015-06-17 17:00:00,-0.1307159681198632,0.03510000177270885,0.448,0.514
2015-06-17 18:00:00,-0.12566134685507402,0.1155615971053833,0.45,0.546
2015-06-17 19:00:00,-0.37992646704130745,0.24817371845931255,0.352,0.598
2015-06-17 20:00:00,-1.5547735945968535,2.878161739095483,0.06,0.998
2015-06-17 21:00:00,-4.753424308822899,0.46211340177637744,1e-06,0.678
2015-06-17 22:00:00,-4.753424308822899,0.7926187177017121,1e-06,0.786
2015-06-18 03:00:00,4.753424308817087,0.8852904488296418,0.999999,0.812
2015-06-18 04:00:00,4.753424308817087,1.18504412790781,0.999999,0.882
2015-06-18 05:00:00,2.5121443279304616,1.7279343223884185,0.994,0.958
2015-06-18 06:00:00,1.825006821146403,0.7654560966908779,0.966,0.778
2015-06-18 07:00:00,4.753424308817087,0.29499198822262623,0.999999,0.616
2015-06-18 08:00:00,4.753424308817087,0.1712845859315065,0.999999,0.568
2015-06-18 09:00:00,2.878161739095483,0.3584587932511938,0.998,0.64
2015-06-18 10:00:00,4.753424308817087,0.6934933462832895,0.999999,0.756
2015-06-18 11:00:00,4.753424308817087,1.0984684203398627,0.999999,0.864
2015-06-18 12:00:00,4.753424308817087,0.9384756984115683,0.999999,0.826
2015-06-18 13:00:00,4.753424308817087,0.7454495481807891,0.999999,0.772
2015-06-18 14:00:00,2.197286376641052,1.446632067158979,0.986,0.926
2015-06-18 15:00:00,1.353174154548003,1.6448536269514722,0.912,0.95
2015-06-18 16:00:00,0.5475513533264013,1.7279343223884185,0.708,0.958
2015-06-18 17:00:00,-0.16111858851074543,0.1763741647808612,0.436,0.57
2015-06-18 18:00:00,0.0,-0.12566134685507402,0.5,0.45
2015-06-18 19:00:00,-0.2585272773163097,-0.5769103773332717,0.398,0.282
2015-06-18 20:00:00,-1.1552208466119516,0.9153650878428138,0.124,0.82
2015-06-18 21:00:00,-0.5129304106147283,0.16619944017035873,0.304,0.566
2015-06-18 22:00:00,-1.3658055625722723,1.353174154548003,0.086,0.912
2015-06-18 23:00:00,4.753424308817087,2.5121443279304616,0.999999,0.994
2015-06-19 03:00:00,4.753424308817087,2.5121443279304616,0.999999,0.994
2015-06-19 04:00:00,1.3407550336902165,2.408915545815461,0.91,0.992
2015-06-19 05:00:00,0.5533847195556727,4.753424308817087,0.71,0.999999
2015-06-19 06:00:00,-0.010026681100274765,4.753424308817087,0.496,0.999999
2015-06-19 07:00:00,-0.33185334643681663,4.753424308817087,0.37,0.999999
2015-06-19 08:00:00,-0.11051620356204167,4.753424308817087,0.456,0.999999
2015-06-19 09:00:00,0.0401168101849681,2.878161739095483,0.516,0.998
2015-06-19 10:00:00,0.24300696740998223,4.753424308817087,0.596,0.999999
2015-06-19 11:00:00,1.432502720825812,2.14441062091184,0.924,0.984
2015-06-19 12:00:00,1.3917437793963254,1.205526795972518,0.918,0.886
2015-06-19 13:00:00,2.878161739095483,1.8521798587690466,0.998,0.968
2015-06-19 14:00:00,4.753424308817087,1.7743819103449567,0.999999,0.962
2015-06-19 15:00:00,-0.3371550769952773,2.014090812018139,0.368,0.978
2015-06-19 16:00:00,-2.1444106209118403,4.753424308817087,0.016,0.999999
2015-06-19 17:00:00,-0.848786685915967,2.878161739095483,0.198,0.998
2015-06-19 18:00:00,-0.4399131656732338,2.197286376641052,0.33,0.986
2015-06-19 19:00:00,-0.5244005127080409,1.490853355246661,0.3,0.932
2015-06-19 20:00:00,0.6007597742493187,2.5121443279304616,0.726,0.994
2015-06-19 21:00:00,1.3786587286232774,1.8521798587690466,0.916,0.968
2015-06-19 22:00:00,0.1712845859315065,1.0625193022708668,0.568,0.856
2015-06-19 23:00:00,4.753424308817087,0.9700932766287369,0.999999,0.834
2015-06-20 03:00:00,2.096927429164342,0.41246312944140495,0.982,0.66
2015-06-20 04:00:00,4.753424308817087,0.6310619790594988,0.999999,0.736
2015-06-20 05:00:00,0.0,1.6072478919002173,0.5,0.946
2015-06-20 06:00:00,-1.0893490279242768,0.27931903444745415,0.138,0.61
2015-06-20 07:00:00,-1.706043396888962,0.005013277548926657,0.044,0.502
2015-06-20 08:00:00,-1.6645628612027217,0.02506890825871106,0.048,0.51
2015-06-20 09:00:00,-1.0893490279242768,0.0,0.138,0.5
2015-06-20 10:00:00,-1.353174154548003,0.005013277548926657,0.088,0.502
2015-06-20 11:00:00,-1.7743819103449574,-0.0401168101849681,0.038,0.484
2015-06-20 12:00:00,-1.1169867278766101,0.5947658468016781,0.132,0.724
2015-06-20 13:00:00,-0.4015706956301485,1.9431337511050666,0.344,0.974
2015-06-20 14:00:00,1.4050715603096329,1.9773684281819461,0.92,0.976
2015-06-20 15:00:00,-4.753424308822899,2.096927429164342,1e-06,0.982
2015-06-20 16:00:00,0.2741101160351471,2.257129244486225,0.608,0.988
2015-06-20 17:00:00,0.15604189276105007,1.446632067158979,0.562,0.926
2015-06-20 18:00:00,1.0893490279242768,1.3285393288568095,0.862,0.908
2015-06-20 19:00:00,1.446632067158979,1.3658055625722723,0.926,0.914
2015-06-20 20:00:00,2.14441062091184,1.446632067158979,0.984,0.926
2015-06-20 21:00:00,1.7279343223884185,1.911035647549118,0.958,0.972
2015-06-20 22:00:00,0.92301382625498,1.7506860712521692,0.822,0.96
2015-06-21 03:00:00,1.0984684203398627,0.8203791459684608,0.864,0.794
2015-06-21 04:00:00,0.7789655643475452,0.8064212470182404,0.782,0.79
2015-06-21 05:00:00,-1.0984684203398627,1.446632067158979,0.136,0.926
2015-06-21 06:00:00,-4.753424308822899,1.2372345991628273,1e-06,0.892
2015-06-21 07:00:00,4.753424308817087,1.6645628612027212,0.999999,0.952
2015-06-21 08:00:00,4.753424308817087,2.5121443279304616,0.999999,0.994
2015-06-21 09:00:00,4.753424308817087,1.6849407678719144,0.999999,0.954
2015-06-21 10:00:00,2.878161739095483,0.994457883209753,0.998,0.84
2015-06-21 11:00:00,4.753424308817087,1.8807936081512509,0.999999,0.97
2015-06-21 12:00:00,4.753424308817087,2.408915545815461,0.999999,0.992
2015-06-21 13:00:00,2.5121443279304616,0.020054370352950636,0.994,0.508
2015-06-21 14:00:00,4.753424308817087,-1.75068607125217,0.999999,0.04
2015-06-21 15:00:00,4.753424308817087,-1.607247891900218,0.999999,0.054
2015-06-21 16:00:00,4.753424308817087,-2.408915545815461,0.999999,0.008
2015-06-21 17:00:00,4.753424308817087,-2.014090812018139,0.999999,0.022
2015-06-21 18:00:00,4.753424308817087,-2.2571292444862254,0.999999,0.012
2015-06-21 19:00:00,2.14441062091184,-1.977368428181947,0.984,0.024
2015-06-21 20:00:00,-0.7063025628400874,-1.0537443021306667,0.24,0.146
2015-06-21 21:00:00,-0.9230138262549801,-1.3658055625722723,0.178,0.086
2015-06-21 22:00:00,1.1076800921478,-0.7063025628400874,0.866,0.24
2015-06-21 23:00:00,0.8487866859159671,-0.37454349919944274,0.802,0.354
2015-06-22 03:00:00,0.02506890825871106,-1.1169867278766101,0.51,0.132
2015-06-22 04:00:00,1.0893490279242768,-1.1358962211673123,0.862,0.128
2015-06-22 05:00:00,4.753424308817087,-0.7721932141886848,0.999999,0.22
2015-06-22 06:00:00,4.753424308817087,-1.195222781437427,0.999999,0.116
2015-06-22 07:00:00,4.753424308817087,-1.3046853852287894,0.999999,0.096
2015-06-22 08:00:00,4.753424308817087,-1.4186537061727378,0.999999,0.078
2015-06-22 09:00:00,4.753424308817087,-2.3263478740408408,0.999999,0.01
2015-06-22 10:00:00,4.753424308817087,-1.0450496996583891,0.999999,0.148
2015-06-22 11:00:00,4.753424308817087,0.14590042003299397,0.999999,0.558
2015-06-22 12:00:00,2.878161739095483,-0.5947658468016781,0.998,0.276
2015-06-22 13:00:00,2.878161739095483,0.42340472239418286,0.998,0.664
2015-06-22 14:00:00,2.878161739095483,0.5186569320803909,0.998,0.698
2015-06-22 15:00:00,4.753424308817087,2.3263478740408408,0.999999,0.99
2015-06-22 16:00:00,4.753424308817087,1.9773684281819461,0.999999,0.976
2015-06-22 17:00:00,4.753424308817087,1.0713768892802131,0.999999,0.858
2015-06-22 18:00:00,4.753424308817087,2.197286376641052,0.999999,0.986
2015-06-22 19:00:00,1.7279343223884185,0.8632500515934207,0.958,0.806
2015-06-22 20:00:00,1.0625193022708668,-0.21726735034186337,0.856,0.414
2015-06-22 21:00:00,0.8416212335729143,-2.878161739095483,0.8,0.002
2015-06-22 22:00:00,0.9700932766287369,-2.6520698079021954,0.834,0.004
2015-06-22 23:00:00,0.9077695298680555,-2.3263478740408408,0.818,0.01
2015-06-23 03:00:00,1.0027116650265493,-0.46211340177637733,0.842,0.322
2015-06-23 04:00:00,1.7743819103449567,-0.559236977611907,0.962,0.288
2015-06-23 05:00:00,4.753424308817087,-0.4565423838398404,0.999999,0.324
2015-06-23 06:00:00,2.878161739095483,0.28453554267162146,0.998,0.612
2015-06-23 07:00:00,4.753424308817087,-0.8852904488296415,0.999999,0.188
2015-06-23 08:00:00,4.753424308817087,-1.2590839804270721,0.999999,0.104
