pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_critvals,pit_ad_siglevels,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,window_start,window_end,window_len,window_step,window_mode
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),52739.745296,1850,2100,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),51710.89498348,1900,2150,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),51834.15970872,1950,2200,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),53623.87017463999,2000,2250,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),55679.50138452,2050,2300,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),57823.833262960005,2100,2350,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59846.846607479994,2150,2400,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58694.37529024,2200,2450,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59622.72978832001,2250,2500,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),57824.17557844,2300,2550,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58329.901895999996,2350,2600,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),55335.44035599999,2400,2650,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),55093.581216,2450,2700,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),51035.98785600001,2500,2750,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),50724.184008000004,2550,2800,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),48610.848640000004,2600,2850,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),52549.306679999994,2650,2900,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),53018.16896,2700,2950,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),57385.32132000001,2750,3000,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58326.21536,2800,3050,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),61179.99524000001,2850,3100,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59300.11572,2900,3150,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),60841.651640000004,2950,3200,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59717.831840000006,3000,3250,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),60615.56764,3050,3300,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58331.24992,3100,3350,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),57332.54737248,3150,3400,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),54342.961681999994,3200,3450,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),52613.088357,3250,3500,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),53061.14299708,3300,3550,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),54191.36792732,3350,3600,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56687.63872416,3400,3650,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58319.54381076,3450,3700,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),61507.21499356,3500,3750,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59946.35434252,3550,3800,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),62119.957642240006,3600,3850,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59885.02109552,3650,3900,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),62044.7868156,3700,3950,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58522.525697679994,3750,4000,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58766.09653431999,3800,4050,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),53776.065686680005,3850,4100,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),53804.206761600006,3900,4150,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),51129.4441682,3950,4200,250,50,overlapping
