pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_critvals,pit_ad_siglevels,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.39599999999999996,7.3022471907341e-36,16.93409733333333,7.511391508785437e-10,1.3773289906256707,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1030.7059941159685,1.351517300269791e-220,1711.5178475558014,0.0,2227.778628155406,0.0,z=Phi^{-1}(u),1282.2793086156073,0.956,94250,94500,250,250,non_overlapping
0.262,1.2456066182227849e-15,5.016641333333333,5.0324189260209096e-11,2.043120609091318,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",927.3992202326745,3.125655299203516e-198,1449.1317007739606,2.4409026242380553e-305,1842.8545834944844,0.0,z=Phi^{-1}(u),837.6401741463714,1.0,94500,94750,250,250,non_overlapping
0.34,2.7075012002619804e-26,10.130265333333334,2.2631903018321964e-09,1.1625328138784425,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",786.0382038289337,1.2123095310298606e-167,1150.328940186953,7.434075566653455e-241,1391.6299909843099,6.913752186575413e-283,z=Phi^{-1}(u),784.1025777405707,1.0,94750,95000,250,250,non_overlapping
0.29800000000000004,3.5246658333161527e-20,6.094577333333333,1.0760281554667017e-11,0.9379752041050722,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1009.060293780294,6.566384024274609e-216,1714.782549051456,0.0,2524.611104221427,0.0,z=Phi^{-1}(u),1023.5168929815813,1.0,95000,95250,250,250,non_overlapping
0.6320000000000001,2.726386308616148e-97,44.40811333333334,8.943176865727764e-09,2.043817404860846,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",845.4009500942087,1.7396798061177619e-180,1189.6667427888651,2.4403075298314833e-249,1283.8626274027495,8.443625645705576e-260,z=Phi^{-1}(u),2323.27484148104,0.696,95250,95500,250,250,non_overlapping
0.77,4.1915939350792144e-156,58.25083333333333,2.1720566456551182e-08,2.2135805940655473,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",749.6497171452785,9.004828544059367e-160,1142.5043019021132,3.618174725758399e-239,1310.0735517808869,2.0595389567351172e-265,z=Phi^{-1}(u),2636.1962682831363,0.644,95500,95750,250,250,non_overlapping
0.6060000000000001,1.5741085754893177e-88,40.693105333333335,1.3695437339755756e-08,2.098539552810905,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1051.8617575821354,3.549084497084879e-225,1833.343974051279,0.0,2712.6309043414312,0.0,z=Phi^{-1}(u),2337.008539441097,0.708,95750,96000,250,250,non_overlapping
0.6880000000000001,2.3454783441262002e-118,52.29165733333334,2.031957124781769e-08,0.6972638273254006,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",883.1943395161987,1.1538876619803104e-188,1450.8774176953098,1.0246166408922866e-305,1985.6138832243246,0.0,z=Phi^{-1}(u),2450.31278364394,0.712,96000,96250,250,250,non_overlapping
0.6020000000000001,3.1124824172569883e-87,41.90840933332785,2.1130779237488184e-08,23.892966825396627,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",757.4507179887858,1.8502727922776304e-161,1413.7721084135298,1.0542284155139238e-297,2399.760014357179,0.0,z=Phi^{-1}(u),3377.126876972603,0.512,96250,96500,250,250,non_overlapping
0.706,7.470811046944545e-126,50.73870533333333,1.3023348288676573e-08,1.7891808462977679,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",850.3176586850896,1.501718104394609e-181,1349.5252610025086,7.821393595916705e-284,2052.4561521639994,0.0,z=Phi^{-1}(u),2372.7034298364943,0.768,96500,96750,250,250,non_overlapping
0.804,4.1251259410420745e-175,66.10173733333285,3.246049484761926e-08,24.38718569044488,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",518.0957424438725,9.905699280346727e-110,680.5908621414324,9.202486363424918e-140,720.706962698931,9.166846619793306e-140,z=Phi^{-1}(u),3562.9682714216774,0.308,96750,97000,250,250,non_overlapping
0.85,9.883195235624996e-206,66.46686533333323,3.507155110771265e-08,26.369708494011377,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",481.90752930018147,6.413199836580045e-102,605.9903153909619,9.16555380554456e-124,654.4700698971554,9.32563929051388e-126,z=Phi^{-1}(u),3202.024951323933,0.456,97000,97250,250,250,non_overlapping
0.784,1.238946240421666e-163,63.98728933333285,2.0390931276814683e-08,18.513908955880197,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",216.79775982013098,7.208772016734228e-45,385.13137688086084,1.3707441277354954e-76,466.49473254673484,2.948193617382686e-86,z=Phi^{-1}(u),3684.8445912087604,0.332,97250,97500,250,250,non_overlapping
0.8,9.661214715583665e-173,63.80078533333285,1.9543442197900163e-08,26.56567370336643,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",556.9273025527006,4.079685796816903e-118,931.8527989128859,8.861968535826044e-194,1159.758704906401,3.010607874860152e-233,z=Phi^{-1}(u),3346.956968561727,0.432,97500,97750,250,250,non_overlapping
0.704,5.317627424721524e-125,54.0742293333333,7.058510664847972e-09,7.899349996204933,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",304.29098263205424,1.1969602480889624e-63,471.37126385502165,5.74848897709647e-95,512.7509704673095,6.2104545797105326e-96,z=Phi^{-1}(u),2769.6641312987203,0.556,97750,98000,250,250,non_overlapping
0.724,9.348785360059475e-134,59.00524133333265,2.613672145379553e-08,17.336840073623932,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",411.2939755763076,1.091086570134364e-86,650.498688797117,2.6303674095868256e-133,819.582010612865,9.838902799142474e-161,z=Phi^{-1}(u),3591.7294810353724,0.344,98000,98250,250,250,non_overlapping
0.786,9.665643747649021e-165,65.41556133333307,2.8004219831956334e-08,14.11642086279278,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",291.08328269199035,8.267633583115962e-61,478.5919234401261,1.6515978459702358e-96,694.3379765827409,3.490619836157678e-134,z=Phi^{-1}(u),3794.0075854847637,0.328,98250,98500,250,250,non_overlapping
0.7060000000000001,7.470811046943727e-126,55.79154933333326,1.148490125224555e-08,7.2187851084532895,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",459.84828025020283,3.687954378117812e-97,608.2237392398376,3.044713454376152e-124,646.2793543095429,5.002637334893009e-124,z=Phi^{-1}(u),3047.96831008415,0.496,98500,98750,250,250,non_overlapping
0.7879999999999999,7.39520341029134e-166,65.05696533333256,2.5893091670781132e-08,23.83556196416879,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",350.4785914684371,1.3805877221388679e-73,476.58336659898544,4.4338581666016975e-96,496.3435938239327,1.6956708391523015e-92,z=Phi^{-1}(u),3723.4585706670014,0.272,98750,99000,250,250,non_overlapping
0.852,3.0928819701489833e-207,73.88622133331022,1.1387967457920922e-08,31.08484982165271,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",631.5894950655252,3.0172834620599627e-134,948.904517026308,1.888992257469247e-197,1157.284007881898,1.0178721020139639e-232,z=Phi^{-1}(u),5032.060171413072,0.124,99000,99250,250,250,non_overlapping
0.4580000000000001,1.7910087332439124e-48,23.915145333333335,1.3926415576293039e-09,3.7236270077388554,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",974.8305726063845,1.6895813912243795e-208,1424.6961331386537,4.6149323276961286e-300,1541.7827419453015,0.0,z=Phi^{-1}(u),1859.776468951167,0.784,99250,99500,250,250,non_overlapping
0.6880000000000001,2.3454783441262002e-118,52.86602133333333,2.379902364069153e-08,4.129000446999953,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",506.19534711798775,3.672352347522278e-107,777.9284286340707,1.1452308451288739e-160,1027.5027843409175,5.31226326289461e-205,z=Phi^{-1}(u),2596.6375902273726,0.624,99500,99750,250,250,non_overlapping
0.7280000000000001,1.4307613056734032e-135,56.07066933333333,1.2380226399599792e-08,0.9849033128307383,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",778.3791269751347,5.500453601568671e-166,955.3518298025399,7.725960558612764e-199,1054.9774205333017,7.280793853438024e-211,z=Phi^{-1}(u),2795.6846812944864,0.548,99750,100000,250,250,non_overlapping
0.6819999999999999,6.095596148829347e-116,48.112569333333326,5.717563866802777e-09,1.5717585325874666,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",770.8800463269607,2.3041612812197834e-164,994.779322573144,2.4916677028528546e-207,1042.8525187379814,2.818205041390568e-208,z=Phi^{-1}(u),2234.460227619222,0.724,100000,100250,250,250,non_overlapping
0.748,5.378614600553146e-145,60.05323733333333,7.813361069253233e-09,2.1095101715254145,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",622.7819503778079,2.415632959500419e-132,933.1354712764996,4.692300643235623e-194,1092.8741933114616,5.897688253647781e-219,z=Phi^{-1}(u),3046.428110830308,0.504,100250,100500,250,250,non_overlapping
0.486,6.493780539052068e-55,27.283941333333317,1.1947376199472615e-08,5.977585103279779,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",708.2914795196094,7.914699619677655e-151,1051.5740958797903,1.4451900052053062e-219,1173.2235029661501,3.979698511000912e-236,z=Phi^{-1}(u),1775.2120061873752,0.88,100500,100750,250,250,non_overlapping
0.47200000000000003,1.2394980661150765e-51,18.57944133333333,3.7231704386186948e-09,0.6386587574893383,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",848.5937179273938,3.5450178474640635e-181,1226.6746307024036,2.537532757153294e-257,1329.7048914381019,1.2850677275349208e-269,z=Phi^{-1}(u),1100.5165939028273,1.0,100750,101000,250,250,non_overlapping
0.56,2.112177963041634e-74,30.190009333333332,6.691607379316622e-09,0.5868591708459974,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",796.478729252495,6.684305965786165e-170,1086.3004516936612,4.737256554746641e-227,1266.5979947194564,4.1943280026219654e-256,z=Phi^{-1}(u),1527.5503365047693,0.952,101000,101250,250,250,non_overlapping
0.716,3.4320147223805518e-130,53.589993333333325,2.8909335036964023e-08,4.426902734626196,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",782.4766575773788,7.145664157138665e-167,1166.592387083803,2.3121205092351108e-244,1297.35406071079,1.0906792894325851e-262,z=Phi^{-1}(u),2672.8923820578475,0.58,101250,101500,250,250,non_overlapping
0.814,3.259632311877203e-181,63.99146133333333,2.0410246936997112e-08,0.6517156036596816,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",615.3360649880626,9.819157317068868e-131,847.231033570298,1.4384849090068872e-175,930.2554580474965,2.847396885562715e-184,z=Phi^{-1}(u),2893.4089200788635,0.552,101500,101750,250,250,non_overlapping
0.41200000000000003,6.586352075539038e-39,16.935689333333332,7.524004752568203e-10,0.491569380982412,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",818.7569479152919,1.0123469412236149e-174,1125.1309764142256,2.0159850337909826e-235,1210.2204477736225,4.866460080245164e-244,z=Phi^{-1}(u),1270.731499007662,0.96,101750,102000,250,250,non_overlapping
0.456,4.952304849600141e-48,19.214649333333334,6.3852589882174016e-09,1.2135582578015374,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",974.0873280423709,2.4472411782233975e-208,1538.4527519241994,0.0,1888.4210164913386,0.0,z=Phi^{-1}(u),1264.578238694007,1.0,102000,102250,250,250,non_overlapping
0.44400000000000006,1.9721703773137806e-45,16.46877333333333,4.537714648478186e-10,2.6744052094246342,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",954.0394091214953,5.351897181430144e-204,1466.9279342304594,3.50204708610898e-309,1741.0537297350324,0.0,z=Phi^{-1}(u),1164.995189155883,0.984,102250,102500,250,250,non_overlapping
0.43400000000000005,2.494221884466555e-43,17.303905333333333,1.0999627875207807e-09,0.9744844865404048,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",627.3901575010792,2.438701630120887e-133,705.4368824931768,4.2733432115386126e-145,840.3980006400849,3.720530964834233e-165,z=Phi^{-1}(u),1101.5668813408722,1.0,102500,102750,250,250,non_overlapping
0.424,2.760599086305357e-41,16.941189333333334,7.567710902378622e-10,1.3063342076304423,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",883.0759811175226,1.2239892969579922e-188,1305.2343169523392,2.838297579871542e-274,1643.0173866370185,0.0,z=Phi^{-1}(u),1120.32613998344,1.0,102750,103000,250,250,non_overlapping
0.20599999999999996,8.815066355557181e-10,3.273361333333334,1.5752912974065225e-08,3.7645428021372425,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",854.3863304692005,1.977834353280282e-182,1139.801875371716,1.3842270400488395e-238,1211.4048131586455,2.715491054527426e-244,z=Phi^{-1}(u),840.4475511620643,1.0,103000,103250,250,250,non_overlapping
0.29,4.0952542143721287e-19,6.167517333333333,1.4010570481559625e-11,0.4311569363240437,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",713.1943459277416,6.890832721039189e-152,861.0324323824194,1.5451627060928168e-178,876.9609970691349,6.267788327995287e-173,z=Phi^{-1}(u),788.5797083132152,1.0,103250,103500,250,250,non_overlapping
0.20999999999999996,3.7655312092023745e-10,3.9853573333333334,6.02679239847248e-10,4.2115448573366905,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1092.424995821248,5.841502491981242e-234,1925.185464858514,0.0,3090.569529124567,0.0,z=Phi^{-1}(u),1121.618965979878,1.0,103500,103750,250,250,non_overlapping
0.36000000000000004,1.6037123920815248e-29,12.325973333333318,1.764617341137864e-09,6.129235275508563,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",769.5771471403962,4.408945528100778e-164,1295.9171720233285,2.9095410066136727e-272,1927.6194862560687,0.0,z=Phi^{-1}(u),1579.7492357362296,0.924,103750,104000,250,250,non_overlapping
0.768,4.648410557854865e-155,60.86780533333331,9.605014672509071e-09,4.513430620328393,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",402.5287884190931,8.457288055367188e-85,547.9666560084785,2.441188719789077e-111,607.168092168607,8.889891435153793e-116,z=Phi^{-1}(u),3420.459404659586,0.336,104000,104250,250,250,non_overlapping
0.48799999999999993,2.1566069165097062e-55,25.822217333333274,5.080724063688535e-09,10.195032901780792,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",545.8354821975387,1.0142084808728226e-115,826.9432352489199,3.321553117834412e-171,918.7962131145093,7.842428438613345e-182,z=Phi^{-1}(u),1922.5055259270803,0.776,104250,104500,250,250,non_overlapping
0.65,1.0213306659450154e-103,45.75996133333243,1.4161359751518887e-08,15.409579029850022,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",497.1548962673695,3.2836765469651173e-105,803.9473227192726,2.923940319355756e-166,1067.8646986876156,1.2915428299586117e-213,z=Phi^{-1}(u),3127.6430438167313,0.516,104500,104750,250,250,non_overlapping
0.444,1.972170377313835e-45,23.217053333333332,9.91146620332728e-09,3.0518342178770865,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",984.605547918426,1.2931730621514288e-210,1568.7906465736041,0.0,1975.5317498794482,0.0,z=Phi^{-1}(u),1910.1487353018829,0.808,104750,105000,250,250,non_overlapping
0.36400000000000005,3.424607788671759e-30,17.26289333333327,1.0552417828435523e-09,5.629936513441805,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",650.1066738835267,3.0021179175229735e-138,1044.997777831837,3.7763921923145527e-218,1436.7128234062577,1.4946475845169502e-292,z=Phi^{-1}(u),1839.564386859084,0.82,105000,105250,250,250,non_overlapping
0.46599999999999997,2.89799736200356e-50,30.15088933333332,6.5570587848284845e-09,4.5474650784841515,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",709.5453306657464,4.2394846548844244e-151,1254.1118647818344,3.0539180921198207e-263,2082.0697512647134,0.0,z=Phi^{-1}(u),2371.1561017552467,0.632,105250,105500,250,250,non_overlapping
0.78,1.922579442712721e-161,61.28960933333333,1.0666259986358284e-08,0.7895195168026703,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",807.924211228411,2.2334333930905202e-172,1266.3599273364564,6.951540306000456e-266,1645.0139340164928,0.0,z=Phi^{-1}(u),2982.9523759708422,0.484,105500,105750,250,250,non_overlapping
0.35,6.994883326630272e-28,12.916289333333333,3.862807074206387e-09,5.714126862805102,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",872.7511022758016,2.0996770842767694e-186,1156.9987375789942,2.7097221085596474e-242,1203.9916376834803,1.04627718572873e-242,z=Phi^{-1}(u),1122.8827175981885,1.0,105750,106000,250,250,non_overlapping
0.53,4.764485099694239e-66,30.746181333333332,8.883055180319843e-09,0.4025792290332788,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",852.5583267535307,4.91749422610396e-182,1163.3335529308915,1.1662889136515051e-243,1224.6812758619865,3.9213392111862075e-247,z=Phi^{-1}(u),1573.3924595389556,0.94,106000,106250,250,250,non_overlapping
0.59,2.0039721601610217e-83,32.65689733333333,2.936243470585964e-09,2.414157591330934,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",840.739802087248,1.774318581205874e-179,1216.60796592412,3.767634287905015e-255,1328.6898102466769,2.120155323249837e-269,z=Phi^{-1}(u),1610.7768068681657,0.908,106250,106500,250,250,non_overlapping
0.6340000000000001,5.452383808105031e-98,42.40512533333333,4.33924607357028e-09,1.7166606125290969,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1006.9536368180402,1.8768184330590736e-215,1637.1042088781257,0.0,2118.806515596992,0.0,z=Phi^{-1}(u),2073.6464911835646,0.768,106500,106750,250,250,non_overlapping
0.5900000000000001,2.003972160160856e-83,34.14620933333333,6.01486338513979e-09,1.1304243768291258,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",898.1409110833097,6.721474164553482e-192,1407.0603232201909,2.9656871797191085e-296,1677.898417600269,0.0,z=Phi^{-1}(u),1584.632334164007,0.984,106750,107000,250,250,non_overlapping
0.56,2.112177963041634e-74,34.10349733333333,5.897471733185e-09,3.6183599951615406,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",887.6473094378757,1.2545334662011966e-189,1353.7057392145184,9.791965290634266e-285,1526.6623622768852,7.57317956781e-312,z=Phi^{-1}(u),1624.8095000663745,0.996,107000,107250,250,250,non_overlapping
0.376,2.966946888064132e-32,17.66974533333333,1.6088222976051725e-09,1.6808524600923533,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1037.9157585169135,3.713413788740982e-222,1803.2464640229232,0.0,2672.1175394060965,0.0,z=Phi^{-1}(u),1328.8310154539502,0.96,107250,107500,250,250,non_overlapping
0.44199999999999995,5.2483105836372237e-45,16.659853333333334,5.599917196619231e-10,3.3096564566367306,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1031.119798285869,1.0995782853600711e-220,1737.4782185373315,0.0,2325.6831491275448,0.0,z=Phi^{-1}(u),1194.9076132364785,1.0,107500,107750,250,250,non_overlapping
0.3879999999999999,2.1528314924253605e-34,11.439041333333332,4.6221493299469785e-10,0.5613722736936495,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",629.2220249804707,9.800923191753277e-134,944.6884185960329,1.527654128003801e-196,1402.5560045265784,3.1454573559597205e-285,z=Phi^{-1}(u),747.4140946287868,1.0,107750,108000,250,250,non_overlapping
0.556,2.992895856134572e-73,25.688413333333333,4.675844045287647e-09,3.429328700894075,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",874.5748401858597,8.462323110621948e-187,1382.475846972935,6.02559455563015e-291,1729.5403229150058,0.0,z=Phi^{-1}(u),1249.193706030775,1.0,108000,108250,250,250,non_overlapping
0.404,2.284521653474384e-37,12.516921333333332,2.2918563713503204e-09,1.6162403069959055,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",930.4667437499918,6.776155762255861e-199,1529.491445079695,0.0,2059.964085688871,0.0,z=Phi^{-1}(u),1001.0845560091035,1.0,108250,108500,250,250,non_overlapping
0.37,3.2584761635557936e-31,14.513401333333334,1.077407496552496e-09,2.3207992357779403,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",958.9896668813689,4.538761101054652e-205,1481.3788414967564,0.0,1874.0156069447737,0.0,z=Phi^{-1}(u),1237.1621799220177,1.0,108500,108750,250,250,non_overlapping
0.356,7.366296625002678e-29,8.946025333333333,2.380814434488343e-10,1.1923494045960865,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",662.0836827915826,7.735875989524763e-141,792.6890569509217,7.695425122004564e-164,816.683002726799,4.061089627640523e-160,z=Phi^{-1}(u),722.0449479662868,1.0,108750,109000,250,250,non_overlapping
0.35000000000000003,6.9948833266301325e-28,9.926901333333333,1.5991349355815032e-09,11.343330086417154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",988.1090433748885,2.25523334132439e-211,1633.7907394676706,0.0,2295.8239394351267,0.0,z=Phi^{-1}(u),862.127473059332,1.0,109000,109250,250,250,non_overlapping
0.43599999999999994,9.576334304856514e-44,13.461269333333332,2.7382385248131413e-10,2.0139352206160765,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",879.3332144259975,7.902208080805229e-188,1294.1435787421508,7.023925945718012e-272,1432.2630686256161,1.3448792056947586e-291,z=Phi^{-1}(u),832.237667191855,1.0,109250,109500,250,250,non_overlapping
0.31600000000000006,1.0838233075426612e-22,7.745865333333334,1.2720891007234059e-09,1.2143835475467313,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",959.4828074575051,3.549665384095994e-205,1536.0442743766007,0.0,1912.9503798393414,0.0,z=Phi^{-1}(u),841.8855291647117,1.0,109500,109750,250,250,non_overlapping
0.56,2.112177963041634e-74,26.632161333333336,8.253428718241196e-09,0.930359972978323,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",777.5269678884351,8.408736663174609e-166,1133.0184982641083,4.016500252744953e-237,1453.2561485514716,4.2353436933869237e-296,z=Phi^{-1}(u),1218.838914679284,1.0,109750,110000,250,250,non_overlapping
0.41200000000000003,6.586352075539038e-39,21.52552933333333,2.976574986490732e-09,6.1007881425185815,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1032.7903631285883,4.781015407223584e-221,1640.4003634800802,0.0,1925.9071647192216,0.0,z=Phi^{-1}(u),1438.456653074974,0.992,110000,110250,250,250,non_overlapping
0.43599999999999994,9.576334304856514e-44,15.048289333333333,2.041704250110854e-09,0.5172188325931302,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",748.6896649728047,1.452497986767265e-159,922.7544760448924,8.057461117163135e-192,940.9329720403946,1.5148395828419203e-186,z=Phi^{-1}(u),940.083201671346,1.0,110250,110500,250,250,non_overlapping
0.7,2.6038212750988813e-123,44.90690533333333,1.0603273703502225e-08,1.7446140028527282,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",700.9724261162467,3.0269081651677827e-149,880.5615023456884,9.708706955129661e-183,899.3418967268551,1.0850238091650437e-177,z=Phi^{-1}(u),1956.7745117986149,0.9,110500,110750,250,250,non_overlapping
0.794,2.936689476593853e-169,52.46857333333333,2.1341001077423982e-08,2.8407641778169648,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",419.5807720206766,1.7837609737170547e-88,506.51870487410156,1.785655880344001e-102,530.9436304527928,9.5143279671055e-100,z=Phi^{-1}(u),2054.8727530102074,0.936,110750,111000,250,250,non_overlapping
0.488,2.156606916509642e-55,22.820501333333333,7.5945489896867e-09,0.8649631925747485,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",999.8855668230909,6.362891718678798e-214,1745.5832706133317,0.0,2835.332341455784,0.0,z=Phi^{-1}(u),1267.1797362379587,1.0,111000,111250,250,250,non_overlapping
0.478,5.037223273638179e-53,24.19193333333333,1.6950484349465e-09,1.5572075877286693,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",968.5678638837973,3.8328254558592514e-207,1582.0080739635246,0.0,2017.010472863727,0.0,z=Phi^{-1}(u),1513.510992299789,0.92,111250,111500,250,250,non_overlapping
0.5820000000000001,5.9760298452791e-81,32.63741333333333,2.9075888363649938e-09,1.974119371037773,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",930.5992035718702,6.343261685335183e-199,1422.9667619010152,1.0904017579186419e-299,1753.8003593651122,0.0,z=Phi^{-1}(u),1757.9979463515022,0.876,111500,111750,250,250,non_overlapping
