pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,pit_acf_lag1,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode,governance_label,reason_codes,reason_summary
0.0599999999999999,0.3164237517245071,0.0991053333333333,0.5896457191198146,0.7257094211184949,0.0600374292898781,314.7538204682692,6.729524598563614e-66,325.85750463705426,5.2414200669152286e-64,420.0383295983044,1.4103557695364262e-76,z=Phi^{-1}(u),0.8291022587710142,682.5058191000854,0.948,30250,30500,250,50,overlapping,RED,"['ACF_dependence_fail', 'coverage_warn']","Independence strongly rejected (min Ljung-Box p=1.41e-76, |ACF lag-1|=0.8291).; Coverage mildly off-target by 0.048 (target=0.900)."
0.11,0.0043334485784834,1.4457013333333333,0.000223041909822,0.4858568164278836,0.15,383.0215925194548,1.3519753773704554e-80,406.0660580551422,4.814259728864149e-81,410.8170634196476,1.1624366477654018e-74,z=Phi^{-1}(u),0.8517536758174863,829.0405337870084,0.904,30300,30550,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=0.000223, KS=0.1100).; Independence strongly rejected (min Ljung-Box p=4.81e-81, |ACF lag-1|=0.8518)."
0.1359999999999999,0.0001706166522264,2.011305333333333,1.134298068905526e-05,0.4922062918055303,0.15,356.8918554769384,5.743644138667892e-75,372.0428722861211,8.305123662080824e-74,383.6739732747711,4.938966055290775e-69,z=Phi^{-1}(u),0.8503296788432193,682.3820941120964,0.948,30350,30600,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=1.13e-05, KS=0.1360).; Independence strongly rejected (min Ljung-Box p=5.74e-75, |ACF lag-1|=0.8503).; Coverage mildly off-target by 0.048 (target=0.900)."
0.188,3.2861094253825244e-08,3.0359453333333337,5.4198449950249035e-08,0.5495445937028478,0.15,391.89995867605046,1.651608638039516e-82,411.267582324614,3.75867486099011e-82,427.3029667241472,4.350393511164654e-78,z=Phi^{-1}(u),0.8538398858571303,659.9215656052413,0.956,30400,30650,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=3.29e-08, KS=0.1880).; Independence strongly rejected (min Ljung-Box p=1.65e-82, |ACF lag-1|=0.8538).; Coverage off-target by 0.056 (target=0.900)."
0.212,2.445463195097008e-10,3.9852613333333338,6.027690568899401e-10,0.64460109856347,0.0935532650564173,401.9885346201895,1.1057963815432015e-84,414.2927619886293,8.52696599930996e-83,416.90008011993547,6.333201214445238e-76,z=Phi^{-1}(u),0.860718030325829,720.2558600566815,0.936,30450,30700,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=2.45e-10, KS=0.2120).; Independence strongly rejected (min Ljung-Box p=1.11e-84, |ACF lag-1|=0.8607).; Coverage mildly off-target by 0.036 (target=0.900)."
0.1679999999999999,1.2294793527601086e-06,2.3916613333333334,1.5539963191812944e-06,1.0813838127780857,0.01,439.8395272131468,7.63447524337514e-93,475.9327549470372,6.105162500129126e-96,503.146158480535,6.385134515440913e-94,z=Phi^{-1}(u),0.8727269739909141,772.6861035519181,0.904,30500,30750,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=1.23e-06, KS=0.1680).; Independence strongly rejected (min Ljung-Box p=6.11e-96, |ACF lag-1|=0.8727)."
0.1039999999999999,0.008290637497102,0.7373213333333333,0.0102831616945935,1.7552815592684112,0.01,399.2483194689137,4.307959966345191e-84,406.698841612914,3.5303182169828355e-81,438.4681467001023,2.062426739208296e-80,z=Phi^{-1}(u),0.863207701190026,636.778839137346,0.944,30550,30800,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.00829, KS=0.1040).; Independence strongly rejected (min Ljung-Box p=4.31e-84, |ACF lag-1|=0.8632).; Coverage mildly off-target by 0.044 (target=0.900)."
0.0719999999999999,0.1425669535852263,0.3252133333333334,0.1149193543758758,1.6143375214079754,0.01,440.9320939091393,4.4375188111346906e-93,453.0593905823312,4.6493803327478594e-91,483.8860668750968,6.847352808419774e-90,z=Phi^{-1}(u),0.8835198702690393,630.387208728245,0.936,30600,30850,250,50,overlapping,RED,"['ACF_dependence_fail', 'coverage_warn']","Independence strongly rejected (min Ljung-Box p=4.44e-93, |ACF lag-1|=0.8835).; Coverage mildly off-target by 0.036 (target=0.900)."
0.07,0.1645397722936827,0.3817453333333173,0.0807032736707686,0.9645919220836844,0.0162414886959551,547.0729095104891,5.481420131785323e-116,639.5741604052581,5.793184285097428e-131,667.778948747557,1.439247644796902e-128,z=Phi^{-1}(u),0.8505425421933978,1004.5868144270266,0.796,30650,30900,250,50,overlapping,RED,"['ACF_dependence_fail', 'undercoverage']","Independence strongly rejected (min Ljung-Box p=5.79e-131, |ACF lag-1|=0.8505).; Coverage off-target by 0.104 (target=0.900)."
0.1339999999999999,0.0002242473030294,1.2394653333333172,0.0006689762459954,0.8109128978194917,0.0373098129542725,654.1457508585734,4.021386542866008e-139,875.2587892333333,1.3432661543773042e-181,1049.407810100323,1.1244865772036288e-209,z=Phi^{-1}(u),0.8632140153540891,1087.9283736377788,0.796,30700,30950,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=0.000224, KS=0.1340).; Independence strongly rejected (min Ljung-Box p=1.12e-209, |ACF lag-1|=0.8632).; Coverage off-target by 0.104 (target=0.900)."
0.136,0.0001706166522264,1.9151573333333172,1.8775592301123467e-05,1.02247012176241,0.0108823961331101,646.5589690230347,1.7548836288088935e-137,869.2402197955977,2.6492244829962064e-180,1047.4806994991752,2.899015602187769e-209,z=Phi^{-1}(u),0.85767675117713,1032.1923553444617,0.828,30750,31000,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=1.88e-05, KS=0.1360).; Independence strongly rejected (min Ljung-Box p=2.9e-209, |ACF lag-1|=0.8577).; Coverage off-target by 0.072 (target=0.900)."
0.092,0.0272001300552791,0.4855213333333174,0.0432746570138067,1.6207600562150333,0.01,706.2359272075597,2.2024394670521642e-150,1015.3070045537416,9.426972819244919e-212,1303.422147058854,5.473179940632449e-264,z=Phi^{-1}(u),0.8643456119232454,1018.395232070092,0.832,30800,31050,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'undercoverage']","Uniformity weakly rejected (min p=0.0272).; Independence strongly rejected (min Ljung-Box p=5.47e-264, |ACF lag-1|=0.8643).; Coverage off-target by 0.068 (target=0.900)."
0.092,0.0272001300552791,0.3628133333333173,0.0907211086217641,2.713764574070069,0.01,716.3120522685981,1.459163601172251e-152,1085.3576242456672,7.564037580742912e-227,1397.550354059096,3.721280686586585e-284,z=Phi^{-1}(u),0.8628915558370046,1008.0287626168556,0.84,30850,31100,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'undercoverage']","Uniformity weakly rejected (min p=0.0272).; Independence strongly rejected (min Ljung-Box p=3.72e-284, |ACF lag-1|=0.8629).; Coverage off-target by 0.060 (target=0.900)."
0.068,0.1891189832154274,0.2680933333333332,0.1667427386004938,0.9825083480653802,0.0145825603643166,703.6693520670343,7.90430435047049e-150,1028.1043840750715,1.6488196464778502e-214,1269.8032841860572,8.639840440365857e-257,z=Phi^{-1}(u),0.9201596941832912,631.5005315908778,0.972,30900,31150,250,50,overlapping,RED,"['ACF_dependence_fail', 'overcoverage']","Independence strongly rejected (min Ljung-Box p=8.64e-257, |ACF lag-1|=0.9202).; Coverage off-target by 0.072 (target=0.900)."
0.182,1.0177424069145845e-07,3.427741333333333,7.0585973732661955e-09,0.5462894641116804,0.15,464.3115575149441,4.016635398744417e-98,529.9880555762159,1.713441607511498e-107,560.9807725035519,4.679319648534342e-106,z=Phi^{-1}(u),0.8605372467297,470.45537715753824,0.988,30950,31200,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=7.06e-09, KS=0.1820).; Independence strongly rejected (min Ljung-Box p=1.71e-107, |ACF lag-1|=0.8605).; Coverage off-target by 0.088 (target=0.900)."
0.248,4.9654153462026686e-14,5.153693333333333,8.571465759388275e-11,0.234097150506642,0.15,431.5933544429452,4.582896635436288e-91,509.0689306429479,5.089944705629499e-103,545.3439183154788,9.028067408632273e-103,z=Phi^{-1}(u),0.842239628567859,427.0799488816027,0.988,31000,31250,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=4.97e-14, KS=0.2480).; Independence strongly rejected (min Ljung-Box p=5.09e-103, |ACF lag-1|=0.8422).; Coverage off-target by 0.088 (target=0.900)."
0.204,1.340183103638466e-09,3.2365773333333334,1.9076285107111346e-08,0.3691993133797098,0.15,377.198727348706,2.4291856208515875e-79,392.9645658118285,2.9566323264570348e-78,398.8063609006397,3.6147311307313323e-72,z=Phi^{-1}(u),0.8464740580586033,428.3036979250402,0.988,31050,31300,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=1.34e-09, KS=0.2040).; Independence strongly rejected (min Ljung-Box p=2.43e-79, |ACF lag-1|=0.8465).; Coverage off-target by 0.088 (target=0.900)."
0.178,2.1176689879626938e-07,2.3335733333333333,2.1041726735449018e-06,0.5668010638438545,0.1444278115401039,341.39614183383526,1.2453377895288249e-71,342.3718283465648,1.6548929365098263e-67,350.8726777437511,2.9444972026276197e-62,z=Phi^{-1}(u),0.8399416860779747,466.2153105233101,0.96,31100,31350,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=2.12e-07, KS=0.1780).; Independence strongly rejected (min Ljung-Box p=1.25e-71, |ACF lag-1|=0.8399).; Coverage off-target by 0.060 (target=0.900)."
0.236,9.864814950888782e-13,4.5137773333333175,2.888167482950621e-11,4.293913192133402,0.01,343.8227963000205,3.7405294455354585e-72,368.19764074558645,5.449769688989289e-73,389.5045100374053,3.0632759401551467e-70,z=Phi^{-1}(u),0.816735233672887,552.9996792720628,0.928,31150,31400,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=9.86e-13, KS=0.2360).; Independence strongly rejected (min Ljung-Box p=5.45e-73, |ACF lag-1|=0.8167).; Coverage mildly off-target by 0.028 (target=0.900)."
0.164,2.4133932149658096e-06,2.6586013333333174,3.86522171491599e-07,2.7813542283398363,0.01,393.1213172606183,9.009677827631694e-83,456.1349732685288,1.0262225703204444e-91,467.54133200594407,1.7824220547400962e-86,z=Phi^{-1}(u),0.8324532136475912,588.7863128768582,0.916,31200,31450,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=3.87e-07, KS=0.1640).; Independence strongly rejected (min Ljung-Box p=1.03e-91, |ACF lag-1|=0.8325)."
0.162,3.360315096730175e-06,3.4550693333333173,6.1251066441059265e-09,1.9492438554800628,0.01,388.1057847634795,1.0851663218720407e-81,451.9998106667753,7.8240304168581e-91,465.3722683714864,5.0573319461651465e-86,z=Phi^{-1}(u),0.8347434319105607,638.9748347948301,0.904,31250,31500,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=6.13e-09, KS=0.1620).; Independence strongly rejected (min Ljung-Box p=7.82e-91, |ACF lag-1|=0.8347)."
0.202,2.0289194101949033e-09,5.328621333333318,1.6618395548562148e-10,1.966997463593941,0.01,398.4616618441029,6.365225378003987e-84,492.8834647256732,1.46365546850779e-99,516.9368066106033,8.238201911688434e-97,z=Phi^{-1}(u),0.8297114292075844,621.9861140293882,0.904,31300,31550,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=1.66e-10, KS=0.2020).; Independence strongly rejected (min Ljung-Box p=1.46e-99, |ACF lag-1|=0.8297)."
0.166,1.726138801805241e-06,3.943709333333317,6.554516929213604e-10,2.7718777203963896,0.01,450.2214541582329,4.40050119359409e-95,599.372684233225,2.399649605043537e-122,624.3795554678222,2.0910729727214743e-119,z=Phi^{-1}(u),0.8467023351573189,592.2291089503283,0.904,31350,31600,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=6.55e-10, KS=0.1660).; Independence strongly rejected (min Ljung-Box p=2.4e-122, |ACF lag-1|=0.8467)."
0.142,7.331959943971247e-05,2.709773333333333,2.960914798899595e-07,0.9060807745111958,0.0216591875452596,312.793998487871,1.776279382631629e-65,352.1831010806944,1.3711189097885916e-69,364.6180896970197,4.300878308224254e-65,z=Phi^{-1}(u),0.8330870203613517,508.8656818265384,0.92,31400,31650,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=2.96e-07, KS=0.1420).; Independence strongly rejected (min Ljung-Box p=1.37e-69, |ACF lag-1|=0.8331).; Coverage mildly off-target by 0.020 (target=0.900)."
0.11,0.0043334485784834,0.8835693333333334,0.0045833549006644,0.9810023868515714,0.014722001217447,334.4362662664631,3.919821256671785e-70,383.52056093948846,3.0164623694567277e-76,413.6718110869933,2.967562807351714e-75,z=Phi^{-1}(u),0.8470184739247244,444.1225625536016,0.936,31450,31700,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.00433, KS=0.1100).; Independence strongly rejected (min Ljung-Box p=3.02e-76, |ACF lag-1|=0.8470).; Coverage mildly off-target by 0.036 (target=0.900)."
0.09,0.0326901325154183,0.3182893333333333,0.1201134456090891,1.2340983253401134,0.01,334.9460669261824,3.044744255803623e-70,355.41011941191226,2.83198870534928e-70,398.03206088468727,5.231863715594127e-72,z=Phi^{-1}(u),0.8415956116769672,392.8795087025064,0.948,31500,31750,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'coverage_warn']","Uniformity weakly rejected (min p=0.0327).; Independence strongly rejected (min Ljung-Box p=5.23e-72, |ACF lag-1|=0.8416).; Coverage mildly off-target by 0.048 (target=0.900)."
0.1,0.0125203447299345,0.5427853333333175,0.0309839973318488,3.27642561536706,0.01,251.52516966566523,2.587402037609205e-52,258.2988986312563,9.74586327695594e-50,260.6624929690555,8.023202838925997e-44,z=Phi^{-1}(u),0.8000473534089967,413.4433354337567,0.92,31550,31800,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'coverage_warn']","Uniformity weakly rejected (min p=0.0125).; Independence strongly rejected (min Ljung-Box p=2.59e-52, |ACF lag-1|=0.8000).; Coverage mildly off-target by 0.020 (target=0.900)."
0.0919999999999999,0.0272001300552793,0.6253053333333174,0.0193088360284763,2.388667553408652,0.01,247.91012172066516,1.5434979008513962e-51,248.5203832432288,1.110946978144247e-47,272.0924297692686,3.879549910986695e-46,z=Phi^{-1}(u),0.8020007146707834,422.3160588379869,0.928,31600,31850,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'coverage_warn']","Uniformity weakly rejected (min p=0.0193).; Independence strongly rejected (min Ljung-Box p=1.54e-51, |ACF lag-1|=0.8020).; Coverage mildly off-target by 0.028 (target=0.900)."
0.076,0.1057293785294712,0.5485533333332814,0.0299675556663125,5.81168721133858,0.01,301.6998570663385,4.317190156371739e-63,301.82788302016064,6.385591633958298e-59,332.80135807838906,1.5407385677145585e-58,z=Phi^{-1}(u),0.8467275980998802,556.9314748478427,0.876,31650,31900,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'coverage_warn']","Uniformity weakly rejected (min p=0.03).; Independence strongly rejected (min Ljung-Box p=4.32e-63, |ACF lag-1|=0.8467).; Coverage mildly off-target by 0.024 (target=0.900)."
0.12,0.0013550102442608,0.7458653333332333,0.0098050599468969,4.82683315543693,0.01,279.39326634404847,2.6873277606744872e-58,289.7109549248448,2.3209660817238826e-56,357.81280717333044,1.0916627492255902e-63,z=Phi^{-1}(u),0.7933427691715846,710.1842069362756,0.804,31700,31950,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=0.00136, KS=0.1200).; Independence strongly rejected (min Ljung-Box p=1.09e-63, |ACF lag-1|=0.7933).; Coverage off-target by 0.096 (target=0.900)."
0.1959999999999999,6.863732252207977e-09,2.198613333333198,4.257643176130976e-06,3.841880071902409,0.01,285.74653589452345,1.1594978067800581e-59,286.39996183998863,1.1609526647464507e-55,328.383596971768,1.2448890646586246e-57,z=Phi^{-1}(u),0.7876637244444102,897.5358837264329,0.732,31750,32000,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=6.86e-09, KS=0.1960).; Independence strongly rejected (min Ljung-Box p=1.16e-59, |ACF lag-1|=0.7877).; Coverage off-target by 0.168 (target=0.900)."
0.196,6.8637322522079354e-09,2.446797333333261,1.165634193389664e-06,2.605955247041408,0.01,308.3320834061854,1.6184689191478278e-64,308.75971609946515,2.1835142065724373e-60,352.1001583817484,1.6445091227430183e-62,z=Phi^{-1}(u),0.7979825748895355,934.0514865717284,0.732,31800,32050,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=6.86e-09, KS=0.1960).; Independence strongly rejected (min Ljung-Box p=1.62e-64, |ACF lag-1|=0.7980).; Coverage off-target by 0.168 (target=0.900)."
0.188,3.2861094253825244e-08,2.702541333333261,3.074560357418932e-07,2.881289050803076,0.01,296.98176034416264,4.4619350938680685e-62,297.6881228883531,4.7897123254486985e-58,326.6950309432203,2.765516273051041e-57,z=Phi^{-1}(u),0.789728323598506,911.2139388561624,0.736,31850,32100,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=3.29e-08, KS=0.1880).; Independence strongly rejected (min Ljung-Box p=4.46e-62, |ACF lag-1|=0.7897).; Coverage off-target by 0.164 (target=0.900)."
0.188,3.2861094253825244e-08,2.9952933333332976,6.696966625696632e-08,1.672910708308109,0.01,280.3066093129253,1.7104157918683934e-58,293.0821385522204,4.503845493115282e-57,329.0255975921307,9.189832215947904e-58,z=Phi^{-1}(u),0.7433395872837724,777.463441855356,0.808,31900,32150,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=3.29e-08, KS=0.1880).; Independence strongly rejected (min Ljung-Box p=1.71e-58, |ACF lag-1|=0.7433).; Coverage off-target by 0.092 (target=0.900)."
0.1339999999999999,0.0002242473030294,1.2157373333333252,0.0007595688083805,1.1417092665253676,0.01,386.8407665873111,2.032711021352565e-81,401.85211604147406,3.797906639517627e-80,434.36498011102185,1.4750086458179114e-79,z=Phi^{-1}(u),0.8148616003165648,842.8339533141951,0.816,31950,32200,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=0.000224, KS=0.1340).; Independence strongly rejected (min Ljung-Box p=2.03e-81, |ACF lag-1|=0.8149).; Coverage off-target by 0.084 (target=0.900)."
0.0759999999999999,0.1057293785294719,0.3889253333333293,0.0772245861007171,0.7804608166775324,0.043653996525514,455.4167163336208,3.3327790952098667e-96,495.46262954838704,4.115380189865778e-100,499.2985564491123,4.081170079846518e-93,z=Phi^{-1}(u),0.8582068600784803,850.842673525505,0.836,32000,32250,250,50,overlapping,RED,"['ACF_dependence_fail', 'undercoverage']","Independence strongly rejected (min Ljung-Box p=4.12e-100, |ACF lag-1|=0.8582).; Coverage off-target by 0.064 (target=0.900)."
0.0739999999999999,0.1230243374005598,0.3576053333333293,0.0937098222382444,0.6261094960128162,0.1020646457051313,427.4378241888425,3.6076846899998124e-90,457.2700786423951,5.875639445846022e-92,459.9462051002431,6.863399455729506e-85,z=Phi^{-1}(u),0.8486793803483267,821.7340289367067,0.864,32050,32300,250,50,overlapping,RED,"['ACF_dependence_fail', 'coverage_warn']","Independence strongly rejected (min Ljung-Box p=5.88e-92, |ACF lag-1|=0.8487).; Coverage mildly off-target by 0.036 (target=0.900)."
0.2099999999999999,3.765531209202375e-10,4.12390133333333,1.8703671944564346e-10,1.0583140802916375,0.01,425.02822060887394,1.19344334487681e-89,458.56588072771234,3.1086329684295326e-92,459.5214679139199,8.417340046613396e-85,z=Phi^{-1}(u),0.8464914416701749,1037.5823189364244,0.828,32100,32350,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=1.87e-10, KS=0.2100).; Independence strongly rejected (min Ljung-Box p=3.11e-92, |ACF lag-1|=0.8465).; Coverage off-target by 0.072 (target=0.900)."
0.1919999999999999,1.5145111443713852e-08,3.384005333333329,8.859550648665504e-09,0.5175154278818184,0.15,431.5112673910545,4.773552451012748e-91,468.8894679832733,1.9468732199456853e-94,471.3659687152221,2.832731276556033e-87,z=Phi^{-1}(u),0.8442085849758737,1050.2123929384798,0.824,32150,32400,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=8.86e-09, KS=0.1920).; Independence strongly rejected (min Ljung-Box p=1.95e-94, |ACF lag-1|=0.8442).; Coverage off-target by 0.076 (target=0.900)."
0.188,3.286109425382487e-08,3.499725333333333,4.859724400674281e-09,1.140078471583081,0.01,338.19783396857883,6.077083430421887e-71,340.8324902892153,3.509547642818226e-67,352.96775297279595,1.0894392186633616e-62,z=Phi^{-1}(u),0.857569872153605,954.9668403512932,0.876,32200,32450,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=4.86e-09, KS=0.1880).; Independence strongly rejected (min Ljung-Box p=6.08e-71, |ACF lag-1|=0.8576).; Coverage mildly off-target by 0.024 (target=0.900)."
0.196,6.86373225220786e-09,3.844389333333333,9.095275643744571e-10,1.4288075687295532,0.01,354.6801307490582,1.7196120552423169e-74,364.4361045743672,3.4311948453646587e-72,438.302108688684,2.233365498449867e-80,z=Phi^{-1}(u),0.8533392946367113,931.2627032630536,0.9,32250,32500,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=9.1e-10, KS=0.1960).; Independence strongly rejected (min Ljung-Box p=2.23e-80, |ACF lag-1|=0.8533)."
0.152,1.652679981066289e-05,1.7152053333333293,5.369463223381388e-05,1.922595304501442,0.01,470.6305520189368,1.7397166849645326e-99,509.82161941554455,3.514190038878572e-103,519.2015444831587,2.761021279493594e-97,z=Phi^{-1}(u),0.8434312080662156,1065.3003402393622,0.844,32300,32550,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=1.65e-05, KS=0.1520).; Independence strongly rejected (min Ljung-Box p=3.51e-103, |ACF lag-1|=0.8434).; Coverage off-target by 0.056 (target=0.900)."
0.0619999999999999,0.2800260038615038,0.1129493333333292,0.525367426822992,1.856058804024741,0.01,420.3611689034885,1.2108222612149204e-88,435.7951328421246,2.234068505589202e-87,437.5391452506906,3.220012151868096e-80,z=Phi^{-1}(u),0.8283830224409283,870.1544004197355,0.896,32350,32600,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=1.21e-88, |ACF lag-1|=0.8284)."
0.0499999999999999,0.5427406465653775,0.1765013333333293,0.3181641964988123,1.9017995088861424,0.01,453.1356223048016,1.0348634024045684e-95,507.80692442862016,9.472386979312845e-103,513.0349279748781,5.415244983928895e-96,z=Phi^{-1}(u),0.8351047449588528,899.5733010080061,0.896,32400,32650,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=9.47e-103, |ACF lag-1|=0.8351)."
0.0579999999999999,0.3559457059095411,0.1380493333333293,0.4283754424827527,1.7392128786978844,0.01,447.4737721300747,1.7225964279406837e-94,486.9989677388235,2.645222329339252e-98,488.48572142070265,7.473820008309275e-91,z=Phi^{-1}(u),0.8309288134276986,872.1976146386975,0.9,32450,32700,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=2.65e-98, |ACF lag-1|=0.8309)."
0.1159999999999999,0.0021837382351525,1.6437533333333294,7.824667935896201e-05,1.1282209145707611,0.01,430.9681752751719,6.251094157240993e-91,480.88205436290485,5.356321750306688e-97,485.8157855818196,2.7038344581161247e-90,z=Phi^{-1}(u),0.8140126749163318,809.5064511312275,0.904,32500,32750,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=7.82e-05, KS=0.1160).; Independence strongly rejected (min Ljung-Box p=5.36e-97, |ACF lag-1|=0.8140)."
0.092,0.0272001300552789,0.8289053333333333,0.0061897194014056,0.9126422119608152,0.0210516470406652,567.9895343448783,1.6644120815821187e-120,648.662214989501,6.5148669470440455e-133,655.285342963468,6.273286281854883e-126,z=Phi^{-1}(u),0.8885221419368734,717.3858534474873,0.956,32550,32800,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=0.00619, KS=0.0920).; Independence strongly rejected (min Ljung-Box p=6.51e-133, |ACF lag-1|=0.8885).; Coverage off-target by 0.056 (target=0.900)."
0.142,7.331959943971247e-05,2.648705333333333,4.0696896741465604e-07,1.027272083153207,0.0104377700784067,522.4061718972958,1.1621548008621713e-110,582.553950626077,9.616449017457049e-119,655.1982372111544,6.544732457473042e-126,z=Phi^{-1}(u),0.8774490522835324,721.5950305024764,0.956,32600,32850,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=4.07e-07, KS=0.1420).; Independence strongly rejected (min Ljung-Box p=6.54e-126, |ACF lag-1|=0.8774).; Coverage off-target by 0.056 (target=0.900)."
0.084,0.0553890740154738,0.6064813333332973,0.0214920791161069,4.018455226257657,0.01,500.5306062720613,6.133734804301186e-106,589.7597844265254,2.751505920602579e-120,628.5041806713217,2.8207828036486708e-120,z=Phi^{-1}(u),0.8762446457211348,868.2312784790664,0.924,32650,32900,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'coverage_warn']","Uniformity weakly rejected (min p=0.0215).; Independence strongly rejected (min Ljung-Box p=2.75e-120, |ACF lag-1|=0.8762).; Coverage mildly off-target by 0.024 (target=0.900)."
0.074,0.1230243374005592,0.4254773333332973,0.0618559333784911,4.06261361938914,0.01,537.8728333835604,5.316875588814508e-114,627.3399691530983,2.432725014536429e-128,649.8410472660263,8.855257447588751e-125,z=Phi^{-1}(u),0.8947839229464767,1008.2089940946446,0.884,32700,32950,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=2.43e-128, |ACF lag-1|=0.8948)."
